session_date,weekday,bars,ticks,open,high,low,close,range_pct,ret_pct,trendiness,vwap_drift_pct,realized_vol_pct,max_dev_pct,mean_abs_dev_pct,vwap_crosses,avg_spread,median_spread
2024-10-24,Thursday,276,178376,2721.2985,2743.2875,2717.8315000000002,2733.9245,0.9354357855266402,0.46396968212050993,0.4959930861093795,0.446941477028096,0.6148086227006789,0.427477949791032,0.17977915181149623,15,0.037465238037259804,0.03699999999980719
2024-10-25,Friday,252,160721,2733.9655000000002,2747.8535,2717.0384999999997,2747.1025,1.1271173685257003,0.4805108184430167,0.4263183514521986,-0.09859036098579343,0.6622605502184674,0.5765089321277258,0.2206673846556826,16,0.03710608269281797,0.03699999999980719
2024-10-28,Monday,276,158788,2735.8625,2745.9965,2724.7105,2744.5065,0.7780361768912019,0.31595155092771576,0.4060885088790639,0.06564703375774575,0.6126243146638646,0.3971807946362681,0.15926140879905548,20,0.03708511676117696,0.03699999999980719
2024-10-29,Tuesday,276,180486,2744.4584999999997,2775.5195000000003,2743.2825000000003,2774.9955,1.174621514590222,1.1126785119906264,0.9472655644135678,0.5325465884798863,0.6627402228634641,0.6640844312382839,0.2624353295207983,20,0.03766654505655033,0.03699999999980719
2024-10-30,Wednesday,276,176077,2775.0225,2790.1555,2770.9094999999998,2785.5705,0.6935439262204214,0.38010502617545533,0.5480619349475071,0.26657405339026086,0.6446161164159768,0.30176285167738703,0.11362400066136616,24,0.03853871359223019,0.03699999999980719
2024-10-31,Thursday,276,197565,2785.5685000000003,2790.1465,2731.5945,2746.7705,2.101976670112391,-1.3928216089462608,0.6626246755021253,-0.6632545196879893,0.7803848988622918,1.6254913872569783,0.4906889579654742,8,0.037680432406167357,0.03699999999980719
2024-11-01,Friday,252,186427,2746.7525,2762.3545,2733.2075,2736.7705,1.0611440237152758,-0.3634109735041643,0.34247092325110623,0.03789508822049554,0.7645228996657384,0.5759958863898721,0.18059011018258356,23,0.03711897660237475,0.03699999999980719
2024-11-04,Monday,276,162089,2738.4584999999997,2748.2955,2731.8215,2736.0825,0.6015793191680707,-0.0867641412130127,0.14422726720891865,-0.005632444446663114,0.6804163402362603,0.2583311416699577,0.08221492368438546,27,0.03714341321007539,0.03699999999980719
2024-11-05,Tuesday,276,157404,2736.1365,2750.0395,2724.7745,2745.7865,0.923382294706418,0.3526870826802716,0.38195131604987687,0.11158207450871838,0.6830110448899738,0.45160516154011554,0.12790362674490957,16,0.03709744680851151,0.03699999999980719
2024-11-06,Wednesday,276,373370,2745.7615,2749.7605000000003,2652.4155,2664.1275,3.5452824289363902,-2.9730914356545535,0.8386049617340366,-1.5942580135329947,1.6740061681056733,2.5264103903159745,0.9554225341515185,12,0.03719655527927808,0.03699999999980719
2024-11-07,Thursday,276,239678,2664.1155,2710.4395,2643.2884999999997,2706.9465,2.520573901544445,1.6077005670362317,0.637831156646959,0.4719766337372917,1.0120746334521422,1.393855355765443,0.5376225635100828,22,0.036999999999999166,0.03699999999980719
2024-11-08,Friday,264,200953,2706.9494999999997,2710.4975,2680.3655,2684.8375,1.113134914411963,-0.8168604549142725,0.7338377804327486,-0.6064090001332189,0.8268564726015791,0.5182501390390309,0.20872114061773916,11,0.03700019028288912,0.03699999999980719
2024-11-11,Monday,276,210760,2685.7174999999997,2686.2205000000004,2610.6095,2624.1175000000003,2.815299822114587,-2.2936142762594898,0.8146962743516047,-1.3161280279060004,0.9497650848349718,1.8547045920012935,0.6984870475637088,4,0.03699981789486758,0.03699999999980719
2024-11-12,Tuesday,276,233987,2624.1054999999997,2627.2394999999997,2589.6755000000003,2599.0355,1.4314973235641402,-0.9553731738300809,0.6673943137046138,-0.6599226566931327,1.108222985716249,0.8673110469699998,0.31290377181535656,18,0.03699993934247103,0.03699999999980719
2024-11-13,Wednesday,276,226953,2599.0915,2618.9215,2569.3015,2571.0685000000003,1.9091286320623915,-1.078184434830389,0.5647521160822198,0.026709769256530506,0.9615046254289303,1.131043324921772,0.3420503573719316,17,0.0369999394233068,0.03699999999980719
2024-11-14,Thursday,276,243351,2571.0924999999997,2577.5205,2536.8355,2566.9785,1.582401255497418,-0.16000980128095657,0.10111834828559871,-0.38531514694519375,1.0162214014147553,0.7908691719785508,0.28082957619312876,8,0.036999878853957384,0.03699999999980719
2024-11-15,Friday,264,203010,2566.9674999999997,2576.1414999999997,2554.4725,2563.0495,0.8441478125453428,-0.15263146105276618,0.18081129724489772,-0.014934519839268016,0.8507642759981082,0.4685621029244415,0.10862808478584501,34,0.03700018993352486,0.03699999999980719
2024-11-18,Monday,276,190718,2571.4955,2615.1925,2569.9455,2612.7844999999998,1.759559758125196,1.6056415420520769,0.9125245872654427,1.002933225607838,0.8692110440479205,0.8681231269287751,0.3722331981420997,10,0.03700012148454031,0.03699999999980719
2024-11-19,Tuesday,276,199597,2612.8105,2639.5525,2611.1365,2635.2465,1.0875645210396894,0.8586922013670777,0.7895551801801934,0.5689592109308348,0.7971842809702973,0.5759981444286808,0.20097488288588158,25,0.03699963587814319,0.03699999999980719
2024-11-20,Wednesday,276,172905,2635.2325,2655.5135,2618.8905,2652.2045,1.3897445481565687,0.6440418445051719,0.46342462387023814,0.12344792650238262,0.6823248888561789,0.7644459193301153,0.31525588967139906,4,0.0369998786113144,0.03699999999980719
2024-11-21,Thursday,276,179739,2652.2325,2673.6014999999998,2650.3985000000002,2669.2394999999997,0.8748478875814816,0.641233376033195,0.7329655647976537,0.44846544987944315,0.728044248531515,0.4861305039098019,0.1904806522905855,14,0.03700012118274336,0.03699999999980719
2024-11-22,Friday,264,214294,2669.2065000000002,2715.7375,2668.9235,2715.6525,1.7538545631445264,1.7400676942754303,0.9921391036869229,0.9844856907316528,0.8686381666458478,0.7461385696650766,0.3593029448009139,4,0.036999873449758094,0.03699999999980719
2024-11-25,Monday,276,324829,2719.8095000000003,2720.2225,2605.1915,2610.5425,4.2293770942413405,-4.017450486881536,0.9498917683059378,-2.1121307519714376,1.5646150866784447,2.0027760805787587,0.8717838247049182,8,0.037000060580358374,0.03699999999980719
2024-11-26,Tuesday,276,231858,2610.6045,2642.0735,2608.5315,2632.3345,1.2848365196643121,0.8323742642748075,0.6478444934708745,0.5903261573016331,1.0723607572315565,0.6278449511475448,0.1757056884229704,17,0.036999757487570874,0.03699999999980719
2024-11-27,Wednesday,276,182274,2632.3325,2658.2735000000002,2627.0964999999997,2637.2484999999997,1.1843868508252886,0.18675452284237318,0.1576803412772114,0.35257261126059297,0.8501737562923786,0.5591658242159657,0.22896939318251283,6,0.03700018227109605,0.03699999999980719
2024-11-28,Thursday,230,122260,2637.1425,2649.7545,2620.9245,2638.8485,1.0932287504372604,0.06469123302969525,0.05917447103711881,0.05829231260076372,0.6769552394884897,0.539775691552288,0.19671214409109788,16,0.03699985445018819,0.03699999999980719
2024-11-29,Friday,222,154333,2638.8055,2666.4625,2634.0495,2655.3095000000003,1.2283209202042369,0.6254345005723371,0.5091784160676381,0.7425197666025909,0.7887725377750121,0.715006605719477,0.20659699479309318,10,0.03699999999999564,0.03699999999980719
2024-12-02,Monday,276,226526,2645.8355,2651.8734999999997,2621.8975,2642.2905,1.132950253332063,-0.13398414224920907,0.11826127568722021,-0.38551008939506715,0.9595642735195444,0.6540327075928892,0.20948575508539463,11,0.03699981787275171,0.03699999999980719
2024-12-03,Tuesday,276,183270,2642.3025,2655.7445,2634.1125,2642.8015,0.8186799202589259,0.018885044388379114,0.023067677514804923,0.020064304143014293,0.7420573872001226,0.4156483115246352,0.09926298733742334,28,0.036999878714372055,0.03699999999980719
2024-12-04,Wednesday,276,188212,2642.8055,2657.2264999999998,2632.4105,2650.4764999999998,0.9390021323930121,0.29025972588598825,0.30911508704061424,0.13499954827010716,0.7550823305026633,0.41783813124839875,0.14588978269875644,10,0.03699993934615339,0.03699999999980719
2024-12-05,Thursday,276,173704,2650.4845,2655.5975,2623.5235000000002,2633.7934999999998,1.2101183764704007,-0.6297339222319639,0.5203903473218326,-0.2729878243172187,0.7211262893349052,0.7862610761937098,0.21448235433874369,26,0.03699969627019814,0.03699999999980719
2024-12-06,Friday,264,205106,2633.8015,2645.8135,2613.0105000000003,2633.1195,1.2454621200572589,-0.025894130594133372,0.02079078133098333,0.0918611988281293,0.9440509762696475,0.5696267283048709,0.16562508051758856,26,0.061409980368561747,0.037000000000261934
2024-12-09,Monday,276,196954,2640.1435,2676.5115,2627.5405,2660.5294999999996,1.8548612982589772,0.7721549983930612,0.4162871903779688,0.6549218143494981,0.7766674593503242,1.0190909096569916,0.34999164914424913,5,0.03699993937189328,0.03699999999980719
2024-12-10,Tuesday,276,180743,2660.5685000000003,2698.4115,2658.0384999999997,2696.0705,1.517457641101911,1.3343764687885125,0.8793500606840972,0.6642041045701402,0.6875753010630421,0.8353358192627112,0.35010774846192555,5,0.036999939316705324,0.03699999999980719
2024-12-11,Wednesday,275,185221,2695.9905,2721.1425,2675.6465,2720.0025,1.6875430384491377,0.8906559574301235,0.5277826622120653,0.28585997014358266,0.9110132118473601,0.8100431865924126,0.3097378124211657,23,0.04282922201138729,0.0409999999997126
2024-12-12,Thursday,276,73805,2720.0635,2726.2855,2675.1575000000003,2680.7035,1.8796620005378442,-1.4470250418786226,0.7698325770614997,-0.6725076658048535,0.8316188375376437,1.2329465814603864,0.4162230121591971,13,0.037022048104956955,0.03699999999980719
2024-12-13,Friday,264,70306,2680.6975,2692.8585000000003,2646.1265000000003,2648.4714999999997,1.7432776357645712,-1.2021498136212894,0.6895917144569158,-0.31619964323828936,0.7347318786395202,0.915706644282788,0.41907122536608293,12,0.03700012655023696,0.03699999999980719
2024-12-16,Monday,276,118428,2651.5635,2664.5275,2643.5865000000003,2651.8244999999997,0.7897604564250414,0.00984324908679398,0.012463588176281694,0.16255770771390804,0.5940167602566928,0.35994155868041344,0.10683662234015318,20,0.03698666747838663,0.03699999999980719
2024-12-17,Tuesday,276,161419,2651.8424999999997,2658.7045,2633.0465,2647.4575,0.9675536914428329,-0.16535672838789497,0.17090186296670748,-0.2201702836076952,0.6857106492813038,0.5240523524852753,0.1698472485143503,24,0.037058654785155215,0.03699999999980719
2024-12-18,Wednesday,276,184657,2647.4455,2651.8175,2583.5135,2588.3045,2.579996453184781,-2.23388923398044,0.8658497306160627,-0.3992752631760887,1.0164461034343586,2.0542942226053773,0.37964044319523804,20,0.037012432530779044,0.03699999999980719
2024-12-19,Thursday,276,208865,2588.3355,2626.5105000000003,2587.0315,2593.5985,1.5252659479422304,0.20333530950682088,0.1333113807340582,0.6175511561278499,0.907279495275191,0.8382392136002096,0.3475646257830859,6,0.03703134110786958,0.03699999999980719
2024-12-20,Friday,264,178794,2593.5755,2631.9545,2589.6724999999997,2622.7235,1.6302590767070462,1.1238539228952518,0.6893713637008664,0.6171179759846932,0.7347243045703497,1.0141262351235831,0.33515790024625114,15,0.03699759539328003,0.03699999999980719
2024-12-23,Monday,276,124627,2624.4790000000003,2633.33,2608.1589999999997,2615.5715,0.9590855937502366,-0.3394006962905877,0.35387946446307883,-0.18451465874789488,0.6093081551767899,0.5293754636552404,0.2254943125334783,7,0.04252505486466705,0.042999999999665306
2024-12-24,Tuesday,222,101539,2615.626,2621.5519999999997,2610.0865000000003,2616.7934999999998,0.4383463079201437,0.04463558628028485,0.10182722079278103,0.029658002855173858,0.43531869358655745,0.22837378976713157,0.07341453644415548,13,0.04250406565276401,0.042999999999665306
2024-12-26,Thursday,276,118851,2618.727,2639.2569999999996,2618.6935000000003,2632.7635,0.7852479468077159,0.5360047076308512,0.6825929438082351,0.36936501827367696,0.5204756935651016,0.4513637771319272,0.11951664553930172,17,0.04269107929515232,0.042000000000371074
2024-12-27,Friday,264,136278,2632.7695000000003,2638.3935,2611.6589999999997,2621.7025000000003,1.0154515995418694,-0.4203558268203884,0.41395949054591663,-0.26117234953347895,0.6210464295119417,0.5991501852538994,0.2179835099082977,16,0.04249793585264965,0.042000000000371074
2024-12-30,Monday,276,142010,2624.16,2628.218,2596.1535000000003,2606.7569999999996,1.221895768550679,-0.6631836473385864,0.5427497699948703,-0.40175146746421186,0.666373135053264,0.8085697416064842,0.24740666227732047,15,0.042501103346818336,0.042999999999665306
2024-12-31,Tuesday,264,123046,2606.797,2627.6205,2602.6710000000003,2624.4615000000003,0.957094089029553,0.6776323587912797,0.7080101805647615,0.30381205465883443,0.6034900876931798,0.5996910152794623,0.20897309430565605,9,0.042498529787779966,0.042000000000371074
2025-01-02,Thursday,276,162028,2623.8775,2660.5434999999998,2622.7995,2658.4065,1.4384817888792325,1.315953202845788,0.9148208986858913,0.7638732027184242,0.6807821205622462,0.8217476644114439,0.3216424827929061,5,0.042499574053790984,0.042000000000371074
2025-01-03,Friday,253,134280,2658.4075000000003,2665.3329999999996,2636.6980000000003,2640.4494999999997,1.0771486312764054,-0.6755172034385449,0.627134625458389,-0.29713201237843373,0.6822060171908044,0.6029367373971959,0.24916559702644658,13,0.04250749051201642,0.042000000000371074
2025-01-06,Monday,275,195168,2641.1775,2649.553,2614.5159999999996,2634.7605000000003,1.3265674116942259,-0.24295981621831408,0.18314924222962622,-0.18685325897241764,0.959171750125417,0.6888747294434437,0.15733217370843666,18,0.04110221517056025,0.041999999999916326
2025-01-07,Tuesday,276,170916,2634.7155000000002,2664.3435,2633.0074999999997,2649.8865,1.1893504251218106,0.5758116957978886,0.4841396476895489,0.4269761035295568,0.8243814351284936,0.7816139933127403,0.18854664023798487,3,0.036999816603499394,0.03699999999980719
2025-01-08,Wednesday,275,162457,2649.8965,2670.1324999999997,2645.2825000000003,2662.5865000000003,0.9377724752645793,0.4788866282136118,0.5106639839034522,0.20861967041265586,0.7722283156351252,0.6165992501099435,0.1772303939271694,15,0.03699999999999887,0.03699999999980719
2025-01-09,Thursday,276,135987,2662.6065,2678.4305,2655.5164999999997,2670.0325000000003,0.8605852948980715,0.2788996421363948,0.32408134764774005,0.1512631076274764,0.6115776722500392,0.5131225831018329,0.16133509214534722,13,0.03699993896111835,0.03699999999980719
2025-01-10,Friday,264,273982,2670.0515,2698.1054999999997,2664.0695,2689.6315,1.2747319667804011,0.7333191887871798,0.5752732400987236,0.42005834233650824,0.907548989885045,0.7565031484854939,0.22843727749707793,13,0.037002217997467966,0.03699999999980719
2025-01-13,Monday,276,263765,2691.2084999999997,2693.4355,2656.8475,2668.1375,1.3595379176306925,-0.857272857156921,0.6305619328741607,-0.6039443432650338,0.7361254916559411,0.7784347691563891,0.33319029138767153,17,0.03700000000000108,0.03699999999980719
2025-01-14,Tuesday,276,201750,2668.0495,2678.3734999999997,2659.8824999999997,2675.6695,0.6930531086473465,0.2856018975659893,0.41209236926071585,0.10496233927458362,0.6042019918590584,0.3016450041154403,0.09269254273859104,37,0.037000121735953774,0.03699999999980719
2025-01-15,Wednesday,276,219146,2675.6605,2698.3424999999997,2669.4625,2695.0445,1.0793596571762245,0.724456634165658,0.6711911357340805,0.3361780300052814,0.7000442835565547,0.5091899060405441,0.23757063962664707,7,0.038621099463679955,0.03699999999980719
2025-01-16,Thursday,276,245187,2695.0625,2724.7934999999998,2689.9865,2714.6575000000003,1.2915099371535832,0.7270703369587999,0.5629614732668823,0.45204764224272725,0.6781814107363272,0.7455775118013883,0.2725362041014304,23,0.03699993930565582,0.03699999999980719
2025-01-17,Friday,264,165260,2714.7025000000003,2717.3995,2699.3225,2702.9595,0.6658924872983234,-0.4325704197789773,0.6496100016595974,-0.17280646466360378,0.5697839663339266,0.39091369232020473,0.1278117944637253,11,0.03699993646760038,0.03699999999980719
2025-01-20,Monday,242,143593,2696.5035,2713.8505,2689.4475,2710.5245,0.9049867726854349,0.5199696570021209,0.5745605048559728,0.3631424082035822,0.5939676278213962,0.4846926023077777,0.16782992700794078,3,0.04767490111720271,0.03699999999980719
2025-01-21,Tuesday,276,169520,2710.5135,2746.0434999999998,2702.8845,2744.3385,1.592281314961156,1.2479185217118387,0.7837299288676775,0.7161875175833988,0.6910762016334349,0.7193539334175005,0.3170665512719578,15,0.03700018254837536,0.03699999999980719
2025-01-22,Wednesday,276,221066,2744.3895,2763.5095,2742.7925,2755.6634999999997,0.754885558336384,0.41080174661794294,0.54419076121057,0.3397412803705464,0.6096069782179531,0.4283727583465732,0.1241679456259969,14,0.037000060890215944,0.03699999999980719
2025-01-23,Thursday,276,234981,2755.6445000000003,2759.0415000000003,2735.8495000000003,2754.6234999999997,0.8416179953546259,-0.0370512234071064,0.04402380131082442,-0.09326582087368696,0.6540440387093432,0.5350866986911191,0.11675814776966707,23,0.03699987811566952,0.03699999999980719
2025-01-24,Friday,264,222213,2754.6265000000003,2786.0924999999997,2754.4175,2771.1585,1.1498836593636097,0.6001539591665039,0.5219258089976272,0.6663092213521565,0.661420008164083,0.5115261743430928,0.1618178835035349,15,0.036999873289407965,0.03699999999980719
2025-01-27,Monday,276,279560,2767.6335,2772.6504999999997,2730.5315,2741.7895,1.5218416744847065,-0.933794160245569,0.6135948146917126,-0.5149003661404814,0.8240743609679422,0.9531715537696207,0.3309604164286639,10,0.03700018221574141,0.03699999999980719
2025-01-28,Tuesday,276,205227,2741.8235,2765.1315,2734.8415,2762.7825000000003,1.1047392364971693,0.7644182785653522,0.6919445361505551,0.24004979856276681,0.4934624554873758,0.6565775401045814,0.24945474119094496,15,0.03699987827145568,0.03699999999980719
2025-01-29,Wednesday,276,226723,2762.7794999999996,2766.3514999999998,2744.8085,2760.3835,0.7797582108886962,-0.08672425721993851,0.11121942162186177,-0.1372788627882079,0.654848557114209,0.4988584537526659,0.12406623269738512,11,0.037024291006254054,0.03699999999980719
2025-01-30,Thursday,275,234640,2760.3225,2798.5555,2758.7135,2796.2255,1.4433820685807581,1.3006813515449658,0.9011344812007355,0.6463538118307425,0.6059545705741842,0.9380847580036924,0.3993732457486995,11,0.03705872687439299,0.03699999999980719
2025-01-31,Friday,264,294584,2796.2635,2817.3235,2791.0805,2799.4275,0.9385023979320953,0.11315099596299705,0.12056548412909222,0.11157066254439858,0.6897394664221336,0.6179102221743895,0.1371885366442138,29,0.03700506040863141,0.03699999999980719
2025-02-03,Monday,276,392150,2793.8064999999997,2830.7185,2772.1945,2814.1065,2.094776427787676,0.7266072292408291,0.34686624290889584,0.2601887208040619,0.9460630059887412,1.3460831761701981,0.4783482733665494,7,0.03699993932407176,0.03699999999980719
2025-02-04,Tuesday,276,312002,2814.0695,2845.5885,2807.2475,2841.2895,1.362475233820625,0.9672824356328016,0.7099449675282302,0.4640060332657113,0.750893448861264,0.8823759039525614,0.32869313945616935,19,0.036999878559718376,0.03699999999980719
2025-02-05,Wednesday,276,290375,2841.3445,2882.5335,2839.7625,2869.3625,1.5053084903995337,0.9860824690564636,0.6550700240817354,0.743662093799756,0.8982998501745951,0.7200137508388558,0.2669434800138969,7,0.03699987850807682,0.03699999999980719
2025-02-06,Thursday,276,289667,2869.3565,2873.4105,2834.1315,2858.0765,1.3689132040581224,-0.3931195025783567,0.2871763537768209,-0.32085996028501024,0.8538201862648996,0.8850415896770001,0.1986690392153402,20,0.03699975711943523,0.03699999999980719
2025-02-07,Friday,264,273338,2858.0695,2886.8305,2852.4695,2861.0905000000002,1.2022450818638202,0.10570071861444187,0.08791944355519911,0.22509915374399203,0.8591459503592466,0.6833166686652353,0.13597796273347057,21,0.03699980989797981,0.03699999999980719
2025-02-10,Monday,276,259355,2867.6195,2921.7555,2865.9105,2917.9275,1.9474340999564361,1.754347116135875,0.9008505685379132,0.9323519928417767,0.8067787607056456,0.9309275665863832,0.43553657280403174,6,0.03699993939026748,0.03699999999980719
2025-02-11,Tuesday,276,361176,2917.9745000000003,2942.7615,2881.8125,2898.6155,2.088743407456099,-0.6634396565151743,0.3176262120789571,-0.2852376475395747,1.2036740211195747,1.0962012171198792,0.32842820689707347,8,0.037000547045950655,0.03699999999980719
2025-02-12,Wednesday,276,269854,2898.6414999999997,2909.3464999999997,2864.1875,2905.8605,1.557936709317094,0.249047700448643,0.15985739276777844,-0.16872396926401595,1.029027443732284,0.7369078475414794,0.2041635619584995,21,0.03700981877689618,0.03699999999980719
2025-02-13,Thursday,276,228173,2905.8355,2932.5645,2901.5344999999998,2931.2974999999997,1.0678512255769537,0.8762368000528431,0.8205607476635312,0.3680208818148602,0.7103108735692514,0.5124036673836342,0.1783384952207932,14,0.03700006062810606,0.03699999999980719
2025-02-14,Friday,264,290296,2931.2715,2940.0855,2877.0715,2882.8525,2.1497155756469546,-1.6518087799100107,0.7683848033770238,-0.449452463094446,0.9732851876038171,1.4100669734334115,0.45866610860979345,20,0.03699968342408435,0.03699999999980719
2025-02-17,Monday,242,173741,2879.3334999999997,2906.5685000000003,2879.3334999999997,2899.4525000000003,0.9458786208683567,0.6987380933817009,0.7387185606756074,0.5335545278951738,0.6435976060753652,0.3718731433022033,0.11070610558286952,30,0.037000069391434985,0.03699999999980719
2025-02-18,Tuesday,276,167342,2899.4055,2937.0744999999997,2892.0825,2934.1405,1.551766387971594,1.198004211553028,0.7720261379800928,0.6317051205626725,0.5923784400034796,0.7408399570068762,0.3488260507009007,8,0.037000060931021386,0.03699999999980719
2025-02-19,Wednesday,276,195662,2934.1385,2947.1215,2918.6724999999997,2935.4645,0.9695861323519841,0.04519214072546411,0.04660972266160489,0.008258494182939759,0.789223812856673,0.4936031405761901,0.14421187749711284,31,0.03699987830108439,0.03699999999980719
2025-02-20,Thursday,276,194145,2935.4665,2955.0555,2924.2025000000003,2941.6105,1.0510424833667702,0.20930233746492347,0.19913784721096345,0.19992918640869714,0.8011925563668957,0.6615115751368127,0.1604930004872496,11,0.03700024329420205,0.03699999999980719
2025-02-21,Friday,264,200849,2941.6504999999997,2949.8385,2916.7615,2936.5335,1.124436774525042,-0.17394996448421507,0.15469964023338784,-0.27997320070508463,0.888588888475878,0.4746143725358817,0.1465711759835044,25,0.03700012659830475,0.03699999999980719
2025-02-24,Monday,276,210008,2936.9425,2956.2794999999996,2921.3965,2950.0765,1.1877317993116927,0.4471997664237558,0.3765157813261499,0.18413457033198014,0.7809298039796875,0.5229196219569551,0.1887717500229474,14,0.03700000000000091,0.03699999999980719
2025-02-25,Tuesday,276,244796,2950.0365,2952.6315,2888.3095000000003,2918.6845000000003,2.1803798020804033,-1.062766511532988,0.4874226547681979,-0.7504904887750177,0.9469697279527471,1.4855592618671312,0.3906882448252437,9,0.03700006064648989,0.03699999999980719
2025-02-26,Wednesday,276,192433,2918.7165,2930.2205000000004,2890.7484999999997,2919.1975,1.3523752649495304,0.016479846535291175,0.012185853263077976,-0.17190935642906344,0.8003261639031521,0.7850482539574031,0.1327157203833974,27,0.03700006072751645,0.03699999999980719
2025-02-27,Thursday,276,265960,2919.2555,2919.2555,2867.8195,2876.1425,1.7619560877764946,-1.4768491486956274,0.8381872618399595,-0.9799453871949998,1.0123867481883355,0.8462295103319015,0.3990386349726695,6,0.03700018201674397,0.03699999999980719
2025-02-28,Friday,264,244458,2876.1495,2885.1135,2832.6575000000003,2858.3945000000003,1.8238273080032759,-0.6173183973920569,0.3384741497636069,-0.5863390224135149,0.9210162173566768,1.0359488824402776,0.3085344415343599,7,0.03699974678736666,0.03699999999980719
2025-03-03,Monday,276,205575,2870.9455,2895.3475,2858.9105,2890.9665,1.2691637650383785,0.6973660767855115,0.5494689464006434,0.21507222050683455,0.720951436720564,0.7634087358041305,0.28615487580737375,11,0.03699993940128356,0.03699999999980719
2025-03-04,Tuesday,276,222950,2890.9425,2927.9714999999997,2882.0235000000002,2914.4435000000003,1.5893778586049154,0.8129182783815383,0.5114694872464635,0.5271133128352323,0.9228054886634991,0.9318783079244527,0.3488077983450664,12,0.0369997572078954,0.03699999999980719
2025-03-05,Wednesday,276,264807,2914.4404999999997,2930.1225,2894.3734999999997,2918.3154999999997,1.2266162235942115,0.1329586244769794,0.10839464040952118,0.07582697308740326,0.9499798667975305,0.605338138078153,0.13631446423211518,25,0.03699981721806139,0.03699999999980719
2025-03-06,Thursday,276,232999,2918.3165,2926.6634999999997,2891.2385,2910.4395,1.2138847859716286,-0.2699158915765289,0.22235709244883595,-0.1879814084992875,0.8421977655692143,0.7885697761604844,0.18224438985223987,19,0.03700018241517551,0.03699999999980719
2025-03-07,Friday,264,272884,2910.3725,2930.6045,2896.6765,2911.3365000000003,1.1657614274461392,0.03312290780648857,0.028413110115550574,0.11538191064862909,0.9376647412748051,0.5648529717189613,0.18159524734367105,26,0.03732001015099548,0.03699999999980719
2025-03-10,Monday,276,259726,2916.2705,2918.3914999999997,2880.2725,2884.7645,1.3071146863776761,-1.0803524570165852,0.8265169600461743,-0.4645211476463326,0.8566179647251423,0.8675034655903715,0.2659179480311832,15,0.03700006074595803,0.03699999999980719
2025-03-11,Tuesday,276,191124,2884.8045,2922.3115,2880.1724999999997,2915.6305,1.4607229016732373,1.0685646115707328,0.7315313604973999,0.796943018855986,0.6400710194544174,0.6170788172266944,0.3230501535298879,5,0.037182820590924585,0.03699999999980719
2025-03-12,Wednesday,276,202106,2915.6684999999998,2940.6535000000003,2906.0495,2938.1185,1.1868290239442607,0.7699777941148068,0.6487689284475812,0.24826110958921224,0.6958323984495456,0.7370167476976351,0.22558326760455094,23,0.03700267363431736,0.03699999999980719
2025-03-13,Thursday,276,207968,2938.1045,2990.0235000000002,2932.9745000000003,2986.5155,1.9416940411751855,1.6476949679631905,0.8485863030026832,0.6309668217198151,0.7816418114408472,1.2869223261687126,0.4628749694403258,9,0.037000000000004585,0.03699999999980719
2025-03-14,Friday,252,200343,2986.5525,3005.0005,2978.4755,2986.4494999999997,0.8881477891314515,-0.0034487925459226144,0.0038831291234708814,0.07005229953572875,0.8309674840436907,0.5490765081739655,0.12992631197602686,26,0.03699993362538146,0.03699999999980719
2025-03-17,Monday,276,149535,2990.0455,3002.8795,2982.2385,2999.9105,0.6903239432309668,0.32992808972304205,0.47793227072330535,0.11431172016442015,0.5479613952310024,0.38084854538819574,0.16029971415572336,14,0.03700482855571218,0.03699999999980719
2025-03-18,Tuesday,276,178318,2999.8835,3038.4134999999997,2999.5245,3031.8535,1.2963503416049214,1.0657080516626813,0.8220833654761122,0.7667724255490871,0.7151466142838979,0.6932526325749538,0.33034751806876755,8,0.03699999999999801,0.03699999999980719
2025-03-19,Wednesday,276,176800,3031.8815,3052.0254999999997,3022.8175,3050.1065,0.9633621894523129,0.6011118838252718,0.623972884141336,0.18278030497977515,0.7087359956811322,0.48050140518769624,0.17119995992926454,14,0.03703639019046902,0.03699999999980719
2025-03-20,Thursday,276,193305,3050.1035,3057.5635,3025.6985,3046.4885,1.0447186464328255,-0.11852056823646268,0.11344735603327191,-0.2882817585781708,0.7018877765088175,0.6877694085832857,0.1589641601260431,14,0.037010092360390295,0.03699999999980719
2025-03-21,Friday,252,193591,3046.4155,3047.5155,2999.4915,3023.5725,1.5764100464956237,-0.7498320567237085,0.4756580043311657,-0.6462226763177479,0.7688782937571027,1.0782865116841853,0.23770298786504093,6,0.03700000000000067,0.03699999999980719
2025-03-24,Monday,276,176490,3024.7884999999997,3033.2875,3002.5185,3009.9905,1.017228146695208,-0.4892242879130153,0.48093860703954894,-0.2077980484704064,0.6587251868696321,0.5655683908408142,0.19345972438796025,13,0.03699981727372414,0.03699999999980719
2025-03-25,Tuesday,276,148226,3010.0254999999997,3036.0225,3007.5725,3021.1205,0.9451747169583721,0.36860152845882055,0.38998242530756855,0.31809867380906853,0.5551027553653032,0.5694722410049089,0.12353351980120857,19,0.036999938826698435,0.03699999999980719
2025-03-26,Wednesday,276,154182,3021.1165,3032.1215,3012.4055,3021.7025000000003,0.6526064122320456,0.019396802473530567,0.029722053154809785,-0.01052063133459719,0.5611432722056422,0.32606789322928753,0.11448073186422338,13,0.03700024305766314,0.03699999999980719
