param,trades,sessions,win_rate,pf,net_pnl,exp_usd,exp_R,mean_session,ci_lo,ci_hi,max_dd_pct,sharpe
C_t0.2_s0.4_r3_me0.35_h24,4745,386,28.80927291886196,0.9952451281309717,-351.59254400010286,-0.0740974802950691,0.02242111321577315,-0.910861512953632,-12.590734262177154,10.989415218134411,-33.42288631686833,-0.12270017075371409
C_t0.35_s0.8_r1.5_me0_h48,1739,368,44.10580793559517,1.0314368509220895,2027.7606539999379,1.1660498297871984,0.019714587040226817,5.510219168478083,-12.59445812758147,24.18736747282589,-26.265645166614316,0.48419612667560324
C_t0.2_s0.6_r2_me0_h24,5911,386,37.13415665708002,1.013303924673682,1566.9898399999533,0.2650972491964056,0.023823742094851587,4.059559170984324,-12.645781113990544,21.102794529275275,-49.293078720848996,0.3831118145705201
C_t0.5_s0.8_r3_me0_h48,764,302,45.41884816753927,1.0681694064581364,2315.760279999974,3.031099842931903,0.0313987707882148,7.668080397350906,-12.663131367549449,29.079559112582967,-18.788194068209876,0.6503710411267425
C_t0.2_s0.6_r2_me0_h48,5549,386,35.2315732564426,1.0122181986510612,1434.306483999987,0.25848017372499316,0.02424772894896386,3.7158199067357036,-12.736155449482466,21.08178458316075,-41.265853160040436,0.34812419314969467
C_t0.2_s0.4_r3_me0.35_h12,5019,386,32.357043235704325,0.9923443193328826,-556.0616239998842,-0.11079131779236585,0.021941427331770437,-1.4405741554401157,-12.841821944559348,10.275683004662644,-28.974765595538592,-0.19841092197573654
C_t0.35_s0.8_r3_me0.35_h12,2017,368,46.207238472979675,1.0172293656525377,819.4181760001957,0.4062559127417926,0.010577608654722946,2.2266798260874774,-12.86443326385801,18.14091213722871,-29.79135153552862,0.23402235827753815
C_t0.2_s0.6_r1.5_me0_h24,6872,386,41.90919674039581,1.0103986814619537,1322.0971240000927,0.19238898777649777,0.023419253673735964,3.4251220829017655,-12.96262158873111,20.298483175906902,-39.31173773086277,0.3254675350942181
C_t0.2_s0.6_r1.5_me0_h48,6600,386,41.34848484848485,1.0096071198082202,1217.1205580000642,0.1844122057575855,0.023139875085672154,3.1531620673576546,-13.05686158847143,20.103012543654472,-38.582268199897186,0.30071357252696124
C_t0.2_s0.8_r3_me0_h24,3960,386,36.56565656565657,1.019356900533395,1908.136607999309,0.4818526787877043,0.022279709424042143,4.943359088081089,-13.061391480831832,23.67763987461058,-37.052132251785316,0.42942683665795556
C_t0.35_s0.8_r1.5_me0.35_h12,2138,368,46.81945743685688,1.0153817428344947,779.7906879999844,0.3647290402245016,0.010426853732483077,2.1189964347825563,-13.099033262907852,17.7339848733696,-28.7205126646776,0.21942339732258156
C_t0.2_s0.6_r2_me0.35_h48,3898,386,35.30015392508979,1.0025515087147001,207.9544479998849,0.053349011800894026,0.017672822840956937,0.5387420932639359,-13.127322013212972,14.585837587046564,-28.90438467526494,0.06174743588650378
C_t0.5_s0.6_r1.5_me0_h24,1353,302,45.01108647450111,1.0359289686542312,1625.40171500006,1.201331644493762,0.019978768555325137,5.38212488410615,-13.17197732574517,24.513446105132427,-17.38562924304711,0.507492775167772
C_t0.35_s0.4_r3_me0.35_h48,1908,368,30.031446540880502,1.0099603537104738,500.20031599995593,0.2621594947588868,0.02251976183766184,1.3592399891303015,-13.197261452852727,16.181509281929205,-22.45727281493664,0.1490429530435125
C_t0.35_s0.8_r2_me0_h48,1513,368,41.374752148050234,1.033118425747919,1907.0303000000758,1.2604298083278755,0.020678996984610728,5.182147554348023,-13.252148394836606,23.320605232065176,-25.793896073008003,0.45660774830958106
C_t0.5_s0.6_r2_me0_h48,966,302,42.65010351966873,1.045731115191688,1801.2255700000114,1.8646227432712335,0.027287413304119833,5.964323079470231,-13.258614331124985,25.651365011589245,-13.54574303844107,0.5517508445585065
C_t0.5_s0.4_r1.5_me0.35_h12,1557,302,44.76557482337829,1.0010122478360666,37.56522000010341,0.024126666666733083,0.013455529830096725,0.12438814569569696,-13.26603972185407,14.120615436258596,-14.555713619072183,0.01634941693775297
C_t0.35_s0.6_r3_me0.35_h48,1395,368,35.842293906810035,1.0219722588520528,1023.8019360000034,0.7339081978494648,0.01922320910657947,2.7820704782608683,-13.283126781589536,19.093232520380152,-23.32838957920719,0.2783272977778609
C_t0.35_s0.4_r3_me0_h24,2824,368,33.60481586402266,1.0106840106508181,732.5201600001521,0.2593909915014703,0.020648014507998167,1.9905439130438751,-13.340230699048146,18.050984635327428,-26.162564558743746,0.20517401388514137
C_t0.5_s0.4_r2_me0.35_h48,1147,302,38.273757628596336,1.0254467424498621,951.7610199999883,0.8297829293809837,0.024924337078051986,3.1515265562913455,-13.422934581125809,20.212558387416944,-14.02536204078981,0.33558576106305144
C_t0.5_s0.4_r3_me0_h12,1933,302,42.47284014485256,1.0190827250078982,873.0584999999871,0.45165985514743257,0.018320999120860167,2.890922185430412,-13.620447572847755,20.03254581456936,-18.450981606452864,0.30755720668388215
C_t0.2_s0.8_r1.5_me0.35_h12,4134,386,45.08950169327528,0.9996357405572113,-28.87630400014018,-0.006985075955524959,0.013115763603698663,-0.07480907772058484,-13.651173394819425,14.090418501554403,-30.66806387183545,-0.008528286150313657
C_t0.5_s0.8_r3_me0.35_h12,1237,302,46.96847210994341,1.021451638662404,692.3435600000314,0.55969568310431,0.011435559516062708,2.2925283443709588,-13.705339499999459,18.828289198675435,-15.624380226600667,0.2504865497525336
C_t0.5_s0.6_r2_me0.35_h12,1291,302,45.933384972889236,1.0161455797109782,536.9021500001127,0.41588082881495947,0.014328715284213074,1.7778216887420886,-13.720037598509313,17.834233331953893,-15.358000491546495,0.20179285728402843
C_t0.2_s0.6_r3_me0.35_h12,4068,386,38.02851524090462,0.9994359463562607,-41.49548000046934,-0.010200462143674862,0.01555095058841565,-0.10750124352454553,-13.726933228759144,13.582204675388269,-38.01899093758823,-0.012407861834639657
C_t0.5_s0.4_r1.5_me0.35_h24,1407,302,42.99928926794598,1.0035751781824356,141.18093000002028,0.10034181236675216,0.014285931156162852,0.46748652317886663,-13.816400300496563,15.272903884933543,-14.225864120857368,0.05787052826048499
C_t0.5_s0.4_r2_me0.35_h12,1448,302,42.67955801104972,1.0052638402375758,187.09360000004028,0.1292082872928455,0.015316613666241258,0.61951523178821,-13.821877942052662,16.120679463576412,-14.934239779551847,0.0748912879247061
C_t0.35_s0.6_r3_me0.35_h12,2120,368,43.25471698113208,1.000749344289329,36.3959280000613,0.017167890566066654,0.009629530190221282,0.09890197826102565,-13.908453946603208,14.728103199660856,-27.84859285451859,0.011295153314968729
C_t0.5_s0.6_r3_me0_h48,874,302,40.274599542334094,1.0458951842155737,1674.9644200001558,1.916435263158073,0.027917141405893135,5.5462398013250125,-13.969699423012365,25.561928021523705,-16.190648530714004,0.5013490528459982
C_t0.35_s0.8_r3_me0.35_h24,1543,368,44.65327284510693,1.0180146213134165,846.4785040000098,0.5485926791963771,0.01551991378326947,2.3002133260869773,-14.044038672010439,18.895767540488556,-26.448548327819182,0.22319548249817592
C_t0.5_s0.4_r2_me0_h48,1384,302,37.42774566473989,1.0183967763826456,842.2421199999526,0.608556445086671,0.021008012108131333,2.7888811920528145,-14.075193144040199,20.309583362582323,-15.883560877933004,0.2901653451720249
C_t0.5_s0.8_r1.5_me0_h48,885,302,46.55367231638418,1.0430766932289084,1678.7203200000224,1.896859118644093,0.02094449676244552,5.558676556291466,-14.118471821191843,25.373138192053272,-17.36443375785178,0.49968708575761067
