param,session,side,entry_time,exit_time,bars_held,entry_price,exit_price,stop_price,target_price,range_size,range_pct,exit_reason,price_pnl,risk_price,pnl,weekday,date,hour,rng,tgt,trail_vol,scale,pnl_vt
h13_r60_t2,1720137600000000000,1,1720192630000000000,1720213075000000000,4063,2385.243,2391.625,2370.726,2414.2769999999996,14.516999999999825,0.609122487243855,session_end,6.382000000000062,14.516999999999825,12.624000000000123,Friday,2024-07-05,13,60,2.0,0.7761685205081628,1.0507332749046818,13.264456862396832
h01_r60_t3,1720396800000000000,-1,1720406260000000000,1720453500000000000,9446,2384.3085,2363.6684999999998,2391.1885,2363.6684999999998,6.880000000000109,0.2882859327149897,tp,20.640000000000327,6.880000000000109,41.140000000000654,Monday,2024-07-08,1,60,3.0,0.7453581789562975,1.0941666898637217,45.014017620994224
h02_r15_t3,1720396800000000000,1,1720405065000000000,1720406250000000000,237,2386.5955,2385.2985,2385.2985,2390.4865,1.2970000000000255,0.05436331628803862,sl,-1.2970000000000255,1.2970000000000255,-2.734000000000051,Monday,2024-07-08,2,15,3.0,0.7453581789562975,1.0941666898637217,-2.991451730087471
h05_r60_t2,1720396800000000000,-1,1720418550000000000,1720429555000000000,2201,2381.624,2371.1479999999992,2386.862,2371.1479999999992,5.238000000000284,0.2198185426886848,tp,10.476000000000568,5.238000000000284,20.812000000001134,Monday,2024-07-08,5,60,2.0,0.7453581789562975,1.0941666898637217,22.771797149445018
h06_r30_t3,1720396800000000000,-1,1720420745000000000,1720432080000000000,2267,2380.762,2370.340000000001,2384.2655,2370.340000000001,3.4739999999997053,0.1458574224801684,tp,10.421999999999116,3.5034999999998035,20.70399999999823,Monday,2024-07-08,6,30,3.0,0.7453581789562975,1.0941666898637217,22.653627146936557
h13_r60_t2,1720396800000000000,1,1720447380000000000,1720452355000000000,995,2377.175,2370.3289999999997,2370.3289999999997,2390.867000000001,6.846000000000458,0.28818753153237,sl,-6.846000000000458,6.846000000000458,-13.832000000000917,Monday,2024-07-08,13,60,2.0,0.7453581789562975,1.0941666898637217,-15.134513654196002
h01_r60_t3,1720483200000000000,-1,1720490535000000000,1720492720000000000,437,2361.4210000000003,2365.3555,2365.3555,2349.6175000000007,3.9344999999998436,0.16646833896583343,sl,-3.9344999999998436,3.9344999999998436,-8.008999999999688,Tuesday,2024-07-09,1,60,3.0,0.7468051530463706,1.092046684606667,-8.746201897014455
h02_r15_t3,1720483200000000000,1,1720492165000000000,1720509755000000000,3518,2363.4795,2360.536,2360.536,2372.3099999999995,2.943499999999858,0.12467959124069676,sl,-2.943499999999858,2.943499999999858,-6.026999999999716,Tuesday,2024-07-09,2,15,3.0,0.7468051530463706,1.092046684606667,-6.5817653681240715
h05_r60_t2,1720483200000000000,-1,1720505615000000000,1720533460000000000,5569,2364.178,2368.3895,2368.3895,2355.7709999999997,4.203500000000076,0.17776031726632993,sl,-4.211500000000342,4.211500000000342,-8.563000000000685,Tuesday,2024-07-09,5,60,2.0,0.7468051530463706,1.092046684606667,-9.351195760287636
h06_r30_t3,1720483200000000000,-1,1720507155000000000,1720519255000000000,2420,2363.3695,2365.582,2365.582,2356.7319999999995,2.212500000000091,0.09357369684617906,sl,-2.212500000000091,2.212500000000091,-4.565000000000182,Tuesday,2024-07-09,6,30,3.0,0.7468051530463706,1.092046684606667,-4.985193115229633
h13_r60_t2,1720483200000000000,1,1720533605000000000,1720533905000000000,60,2368.5535,2359.5969999999998,2359.5969999999998,2386.4665000000005,8.956500000000233,0.3782602856474467,sl,-8.956500000000233,8.956500000000233,-18.053000000000466,Tuesday,2024-07-09,13,60,2.0,0.7468051530463706,1.092046684606667,-19.714718797204668
h01_r60_t3,1720569600000000000,1,1720580110000000000,1720655995000000000,14256,2369.9674999999997,2372.92,2363.4035,2389.6594999999993,6.563999999999851,0.27715656115589365,session_end,2.9525000000003274,6.563999999999851,5.765000000000655,Wednesday,2024-07-10,1,60,3.0,0.7463644354314514,1.0926915226876,6.299366628294729
h02_r15_t3,1720569600000000000,1,1720578040000000000,1720581400000000000,672,2368.434,2366.9875,2366.9875,2372.7735000000002,1.4465000000000146,0.06108171859844437,sl,-1.4465000000000146,1.4465000000000146,-3.0330000000000292,Wednesday,2024-07-10,2,15,3.0,0.7463644354314514,1.0926915226876,-3.3141333883115225
h05_r60_t2,1720569600000000000,-1,1720591955000000000,1720593940000000000,397,2367.3905,2370.437,2370.437,2361.2975,3.0464999999999236,0.12863000285844126,sl,-3.0464999999999236,3.0464999999999236,-6.232999999999847,Wednesday,2024-07-10,5,60,2.0,0.7463644354314514,1.0926915226876,-6.810746260911643
h06_r30_t3,1720569600000000000,1,1720593775000000000,1720614105000000000,4063,2370.3785,2379.882499999999,2367.2105,2379.882499999999,3.1679999999996653,0.13368541096763323,tp,9.503999999998996,3.1679999999996653,18.86799999999799,Wednesday,2024-07-10,6,30,3.0,0.7463644354314514,1.0926915226876,20.616903650067442
h13_r60_t2,1720569600000000000,-1,1720622410000000000,1720655995000000000,5802,2376.288,2372.983,2386.7605,2355.3430000000003,10.472499999999854,0.4394182852973245,session_end,3.3049999999998363,10.472499999999854,6.469999999999673,Wednesday,2024-07-10,13,60,2.0,0.7463644354314514,1.0926915226876,7.069714151788414
h01_r60_t3,1720656000000000000,1,1720665050000000000,1720701000000000000,7186,2376.393,2386.0485,2373.1745,2386.0485,3.218499999999949,0.1354617188591648,tp,9.655499999999847,3.218499999999949,19.170999999999694,Thursday,2024-07-11,1,60,3.0,0.7194241983128866,1.1336094801147796,21.732427343280094
h02_r15_t3,1720656000000000000,1,1720665040000000000,1720672395000000000,1467,2376.2955,2381.830500000001,2374.4505,2381.830500000001,1.8450000000002547,0.07767596869722684,tp,5.535000000000764,1.8450000000002547,10.930000000001527,Thursday,2024-07-11,2,15,3.0,0.7194241983128866,1.1336094801147796,12.390351617656272
h05_r60_t2,1720656000000000000,1,1720678100000000000,1720678405000000000,61,2383.1040000000003,2381.2690000000002,2381.2690000000002,2386.7740000000003,1.8350000000000364,0.07701596098081973,sl,-1.8350000000000364,1.8350000000000364,-3.810000000000073,Thursday,2024-07-11,5,60,2.0,0.7194241983128866,1.1336094801147796,-4.3190521192373925
h06_r30_t3,1720656000000000000,-1,1720679485000000000,1720685400000000000,1183,2379.9205,2383.297,2383.297,2369.7910000000006,3.376499999999851,0.14185788667249463,sl,-3.376499999999851,3.376499999999851,-6.892999999999701,Thursday,2024-07-11,6,30,3.0,0.7194241983128866,1.1336094801147796,-7.813970146430837
h13_r60_t2,1720656000000000000,1,1720709420000000000,1720742395000000000,5796,2413.0815000000002,2415.923,2395.8975,2447.4495000000006,17.184000000000196,0.7140028744599044,session_end,2.8414999999995416,17.184000000000196,5.5429999999990835,Thursday,2024-07-11,13,60,2.0,0.7194241983128866,1.1336094801147796,6.283597348275184
h01_r60_t3,1720742400000000000,-1,1720751040000000000,1720800810000000000,9931,2407.1195,2414.3289999999997,2414.3289999999997,2385.491,7.2094999999999345,0.29939815136850995,sl,-7.2094999999999345,7.2094999999999345,-14.55899999999987,Friday,2024-07-12,1,60,3.0,0.7267664017583388,1.1221571187913078,-16.337485492482504
h02_r15_t3,1720742400000000000,-1,1720751010000000000,1720752660000000000,330,2407.253,2410.2185,2410.2185,2398.356500000001,2.9654999999997926,0.12317851663656784,sl,-2.9654999999997926,2.9654999999997926,-6.070999999999585,Friday,2024-07-12,2,15,3.0,0.7267664017583388,1.1221571187913078,-6.812615868181563
h05_r60_t2,1720742400000000000,-1,1720765715000000000,1720787425000000000,4334,2405.467,2396.0270000000005,2410.187,2396.0270000000005,4.7199999999998,0.19600413186675456,tp,9.4399999999996,4.7199999999998,18.7399999999992,Friday,2024-07-12,5,60,2.0,0.7267664017583388,1.1221571187913078,21.02922440614821
h06_r30_t3,1720742400000000000,-1,1720765800000000000,1720775745000000000,1987,2405.238,2408.3555,2408.3555,2395.885499999999,3.117500000000291,0.12960379278693224,sl,-3.117500000000291,3.117500000000291,-6.375000000000582,Friday,2024-07-12,6,30,3.0,0.7267664017583388,1.1221571187913078,-7.15375163229524
h13_r60_t2,1720742400000000000,1,1720792800000000000,1720817875000000000,4979,2405.802,2411.468,2396.862,2423.6820000000002,8.940000000000055,0.3719084331485254,session_end,5.665999999999713,8.940000000000055,11.191999999999425,Friday,2024-07-12,13,60,2.0,0.7267664017583388,1.1221571187913078,12.55918247351167
h01_r60_t3,1721001600000000000,1,1721008820000000000,1721024720000000000,3167,2410.4195,2404.971,2404.971,2426.765,5.448499999999967,0.22607503898793266,sl,-5.448499999999967,5.448499999999967,-11.036999999999935,Monday,2024-07-15,1,60,3.0,0.7230978880910541,1.127850191326749,-12.448082561673255
h02_r15_t3,1721001600000000000,1,1721009725000000000,1721022870000000000,2621,2410.9359999999997,2408.246,2408.246,2419.0059999999985,2.6899999999996,0.11158198154249853,sl,-2.6899999999996,2.6899999999996,-5.519999999999199,Monday,2024-07-15,2,15,3.0,0.7230978880910541,1.127850191326749,-6.225733056122751
h05_r60_t2,1721001600000000000,-1,1721023205000000000,1721038925000000000,3144,2408.0115,2414.057,2414.057,2395.9205000000006,6.04549999999972,0.25103780702871475,sl,-6.04549999999972,6.04549999999972,-12.23099999999944,Monday,2024-07-15,5,60,2.0,0.7230978880910541,1.127850191326749,-13.794735690116834
h06_r30_t3,1721001600000000000,-1,1721025415000000000,1721031640000000000,1245,2403.9764999999998,2408.373,2408.373,2390.786999999999,4.396500000000287,0.18278522019456708,sl,-4.396500000000287,4.396500000000287,-8.933000000000575,Monday,2024-07-15,6,30,3.0,0.7230978880910541,1.127850191326749,-10.075085759122496
h13_r60_t2,1721001600000000000,1,1721052025000000000,1721056015000000000,798,2419.387,2434.958,2411.5995000000003,2434.958,7.785499999999956,0.32182259351270287,tp,15.570999999999913,7.787499999999909,31.001999999999825,Monday,2024-07-15,13,60,2.0,0.7230978880910541,1.127850191326749,34.96561163151167
h01_r60_t3,1721088000000000000,1,1721095320000000000,1721137865000000000,8505,2427.7555,2447.2375000000006,2421.2615,2447.2375000000006,6.494000000000142,0.2675388526645388,tp,19.482000000000426,6.494000000000142,38.82400000000085,Tuesday,2024-07-16,1,60,3.0,0.7200947695030255,1.1325538331493699,43.970270018192096
h02_r15_t3,1721088000000000000,1,1721096890000000000,1721103785000000000,1377,2428.446,2426.1185,2426.1185,2435.4284999999995,2.3274999999998727,0.09592220389866052,sl,-2.3274999999998727,2.3274999999998727,-4.794999999999745,Tuesday,2024-07-16,2,15,3.0,0.7200947695030255,1.1325538331493699,-5.43059562995094
h05_r60_t2,1721088000000000000,-1,1721110250000000000,1721112205000000000,391,2428.2315,2432.8875,2432.8875,2418.9195,4.655999999999949,0.191450556639613,sl,-4.655999999999949,4.655999999999949,-9.451999999999899,Tuesday,2024-07-16,5,60,2.0,0.7200947695030255,1.1325538331493699,-10.704898830927728
h06_r30_t3,1721088000000000000,1,1721111975000000000,1721132755000000000,4156,2432.0820000000003,2443.858500000001,2428.1565,2443.858500000001,3.9255000000002838,0.1614391049064362,tp,11.776500000000851,3.9255000000002838,23.413000000001702,Tuesday,2024-07-16,6,30,3.0,0.7200947695030255,1.1325538331493699,26.516482895528124
h13_r60_t2,1721088000000000000,1,1721140340000000000,1721174395000000000,6002,2448.0635,2468.342,2431.0405,2482.1095000000005,17.02300000000014,0.696846139786367,session_end,20.278499999999894,17.02300000000014,40.41699999999979,Tuesday,2024-07-16,13,60,2.0,0.7200947695030255,1.1325538331493699,45.77442827439784
h01_r60_t3,1721174400000000000,1,1721182040000000000,1721186385000000000,869,2481.3715,2468.632,2468.632,2519.5900000000006,12.739500000000135,0.5137945539672882,sl,-12.739500000000135,12.739500000000135,-25.61900000000027,Wednesday,2024-07-17,1,60,3.0,0.7261779291339804,1.1230664809712148,-28.771840176001852
h02_r15_t3,1721174400000000000,-1,1721183040000000000,1721184045000000000,201,2479.41,2470.2749999999996,2482.455,2470.2749999999996,3.0450000000000728,0.12270000453325433,tp,9.135000000000218,3.0450000000000728,18.130000000000436,Wednesday,2024-07-17,2,15,3.0,0.7261779291339804,1.1230664809712148,20.361195300008614
h05_r60_t2,1721174400000000000,-1,1721196000000000000,1721202295000000000,1259,2465.467,2471.0905000000002,2471.0905000000002,2454.256,5.60550000000012,0.22735619685060135,sl,-5.623500000000149,5.623500000000149,-11.387000000000299,Wednesday,2024-07-17,5,60,2.0,0.7261779291339804,1.1230664809712148,-12.788358018819558
h06_r30_t3,1721174400000000000,1,1721198315000000000,1721224820000000000,5301,2467.3215,2483.6490000000003,2461.879,2483.6490000000003,5.442500000000109,0.22090300521441122,tp,16.327500000000327,5.442500000000109,32.515000000000654,Wednesday,2024-07-17,6,30,3.0,0.7261779291339804,1.1230664809712148,36.51650662877978
h13_r60_t2,1721174400000000000,1,1721224805000000000,1721225400000000000,119,2483.5705,2471.2415,2471.2415,2508.2284999999993,12.328999999999724,0.4965184508012083,sl,-12.328999999999724,12.328999999999724,-24.797999999999448,Wednesday,2024-07-17,13,60,2.0,0.7261779291339804,1.1230664809712148,-27.849802595123563
h01_r60_t3,1721260800000000000,1,1721270080000000000,1721309820000000000,7947,2464.194,2457.666,2457.666,2483.7779999999993,6.527999999999793,0.26509741558445465,sl,-6.527999999999793,6.527999999999793,-13.195999999999586,Thursday,2024-07-18,1,60,3.0,0.7528739926611261,1.0832438088993022,-14.294485302234742
h02_r15_t3,1721260800000000000,-1,1721269320000000000,1721269990000000000,134,2460.9525,2462.8540000000003,2462.8540000000003,2455.2479999999987,1.9015000000003965,0.07724401165953554,sl,-1.9015000000003965,1.9015000000003965,-3.943000000000793,Thursday,2024-07-18,2,15,3.0,0.7528739926611261,1.0832438088993022,-4.271230338490808
h05_r60_t2,1721260800000000000,-1,1721282620000000000,1721284220000000000,320,2464.9764999999998,2469.992,2469.992,2454.945499999999,5.015500000000429,0.20330080574489165,sl,-5.015500000000429,5.015500000000429,-10.17100000000086,Thursday,2024-07-18,5,60,2.0,0.7528739926611261,1.0832438088993022,-11.017672780315733
h06_r30_t3,1721260800000000000,1,1721284210000000000,1721294555000000000,2069,2469.361,2464.6409999999996,2464.6409999999996,2483.5210000000006,4.720000000000255,0.19114934007918744,sl,-4.720000000000255,4.720000000000255,-9.58000000000051,Thursday,2024-07-18,6,30,3.0,0.7528739926611261,1.0832438088993022,-10.377475689255867
h13_r60_t2,1721260800000000000,1,1721311325000000000,1721318585000000000,1452,2466.255,2457.6225,2457.6225,2483.5200000000004,8.632500000000164,0.35019573639480595,sl,-8.632500000000164,8.632500000000164,-17.405000000000328,Thursday,2024-07-18,13,60,2.0,0.7528739926611261,1.0832438088993022,-18.85385849389271
h02_r15_t3,1721347200000000000,-1,1721355305000000000,1721357865000000000,512,2425.7525,2428.5775,2428.5775,2417.2775000000006,2.824999999999818,0.1164188490564641,sl,-2.824999999999818,2.824999999999818,-5.789999999999636,Friday,2024-07-19,2,15,3.0,0.7542163401598033,1.0813158612536367,-6.260818836658163
h05_r60_t2,1721347200000000000,-1,1721369045000000000,1721383735000000000,2938,2421.181,2411.1929999999998,2426.175,2411.1929999999998,4.994000000000142,0.20606892374171243,tp,9.988000000000284,4.994000000000142,19.836000000000567,Friday,2024-07-19,5,60,2.0,0.7542163401598033,1.0813158612536367,21.44898142382775
h06_r30_t3,1721347200000000000,-1,1721374890000000000,1721422675000000000,9548,2414.357,2400.567,2424.1555,2384.9615000000003,9.798499999999876,0.4052832205260172,session_end,13.789999999999964,9.798499999999876,27.439999999999927,Friday,2024-07-19,6,30,3.0,0.7542163401598033,1.0813158612536367,29.67130723279971
h13_r60_t2,1721347200000000000,1,1721401765000000000,1721422675000000000,4173,2406.8140000000003,2400.515,2393.8175,2432.8070000000007,12.996500000000196,0.5406464503346025,session_end,-6.299000000000433,12.996500000000196,-12.738000000000866,Friday,2024-07-19,13,60,2.0,0.7542163401598033,1.0813158612536367,-13.77380144064976
h01_r60_t3,1721606400000000000,-1,1721613600000000000,1721658605000000000,8998,2405.8355,2386.5320000000006,2412.27,2386.5320000000006,6.434499999999844,0.2673812902076965,tp,19.30349999999953,6.434499999999844,38.46699999999906,Monday,2024-07-22,1,60,3.0,0.7535595400197729,1.082258332778939,41.63123128700643
h02_r15_t3,1721606400000000000,-1,1721614655000000000,1721616030000000000,275,2404.3725,2407.06,2407.06,2396.31,2.6875,0.11167134924544449,sl,-2.6875,2.6875,-5.515,Monday,2024-07-22,2,15,3.0,0.7535595400197729,1.082258332778939,-5.968654705275848
h05_r60_t2,1721606400000000000,-1,1721628000000000000,1721645120000000000,3423,2402.9565000000002,2407.4425,2407.4425,2393.9845000000005,4.485999999999876,0.1866807100275496,sl,-4.485999999999876,4.485999999999876,-9.111999999999753,Monday,2024-07-22,5,60,2.0,0.7535595400197729,1.082258332778939,-9.861537928281425
h06_r30_t3,1721606400000000000,1,1721630755000000000,1721649065000000000,3661,2405.1225,2398.971,2398.971,2423.5769999999998,6.151499999999942,0.25606875455425626,sl,-6.151499999999942,6.151499999999942,-12.442999999999884,Monday,2024-07-22,6,30,3.0,0.7535595400197729,1.082258332778939,-13.466540434768213
h13_r60_t2,1721606400000000000,-1,1721656865000000000,1721692795000000000,6292,2391.526,2395.899,2400.2465,2374.084999999999,8.720500000000357,0.364451088515804,session_end,-4.373000000000047,8.720500000000357,-8.886000000000095,Monday,2024-07-22,13,60,2.0,0.7535595400197729,1.082258332778939,-9.616947545073755
h01_r60_t3,1721692800000000000,-1,1721703070000000000,1721724225000000000,4222,2397.9485,2404.071,2404.071,2379.581,6.122499999999945,0.2549783773338464,sl,-6.122499999999945,6.122499999999945,-12.384999999999891,Tuesday,2024-07-23,1,60,3.0,0.7634852941949959,1.0681883431577546,-13.229512630008674
h02_r15_t3,1721692800000000000,-1,1721702775000000000,1721713315000000000,2104,2399.916,2392.113000000001,2402.517,2392.113000000001,2.600999999999658,0.10831689250036317,tp,7.802999999998974,2.600999999999658,15.465999999997948,Tuesday,2024-07-23,2,15,3.0,0.7634852941949959,1.0681883431577546,16.52060091527564
h05_r60_t2,1721692800000000000,-1,1721715245000000000,1721720755000000000,1099,2390.8265,2396.9719999999998,2396.9719999999998,2378.535500000001,6.145499999999629,0.25684255223466723,sl,-6.145499999999629,6.145499999999629,-12.430999999999258,Tuesday,2024-07-23,5,60,2.0,0.7634852941949959,1.0681883431577546,-13.278649293793254
h06_r30_t3,1721692800000000000,-1,1721716200000000000,1721716980000000000,155,2388.398,2393.6115,2393.6115,2372.7575000000006,5.21349999999984,0.2182744283353509,sl,-5.21349999999984,5.21349999999984,-10.56699999999968,Tuesday,2024-07-23,6,30,3.0,0.7634852941949959,1.0681883431577546,-11.28754622214765
h13_r60_t2,1721692800000000000,1,1721755465000000000,1721779195000000000,3901,2407.7465,2408.577,2399.605,2424.0295000000006,8.141500000000178,0.3389417722889208,session_end,0.8305000000000291,8.141500000000178,1.521000000000058,Tuesday,2024-07-23,13,60,2.0,0.7634852941949959,1.0681883431577546,1.6247144699430067
h01_r60_t3,1721779200000000000,1,1721787470000000000,1721849470000000000,12387,2412.2470000000003,2404.956,2404.956,2434.120000000001,7.291000000000167,0.3027509602408457,sl,-7.291000000000167,7.291000000000167,-14.722000000000335,Wednesday,2024-07-24,1,60,3.0,0.7654803261577001,1.065404378875505,-15.684883265805542
h02_r15_t3,1721779200000000000,1,1721787345000000000,1721828360000000000,8198,2411.3450000000003,2423.643500000001,2407.2455,2423.643500000001,4.099500000000262,0.1700177731715422,tp,12.298500000000786,4.099500000000262,24.45700000000157,Wednesday,2024-07-24,2,15,3.0,0.7654803261577001,1.065404378875505,26.0565948941599
h05_r60_t2,1721779200000000000,1,1721800915000000000,1721807100000000000,1237,2418.0159999999996,2413.068,2413.068,2427.9119999999984,4.947999999999411,0.2047853468386018,sl,-4.947999999999411,4.947999999999411,-10.035999999998822,Wednesday,2024-07-24,5,60,2.0,0.7654803261577001,1.065404378875505,-10.692398346393313
h06_r30_t3,1721779200000000000,-1,1721802600000000000,1721823545000000000,4188,2415.2875,2419.2955,2419.2955,2403.263499999999,4.008000000000266,0.16594177546936165,sl,-4.008000000000266,4.008000000000266,-8.156000000000532,Wednesday,2024-07-24,6,30,3.0,0.7654803261577001,1.065404378875505,-8.689438114109185
h13_r60_t2,1721779200000000000,1,1721829940000000000,1721842625000000000,2533,2426.827,2413.6675,2413.6675,2453.1460000000006,13.159500000000207,0.5433748078399332,sl,-13.159500000000207,13.159500000000207,-26.459000000000415,Wednesday,2024-07-24,13,60,2.0,0.7654803261577001,1.065404378875505,-28.189534460667428
h01_r60_t3,1721865600000000000,-1,1721875305000000000,1721951995000000000,14537,2370.5465,2363.917,2400.075,2281.9610000000002,29.528499999999894,1.2425516228998745,session_end,6.629500000000007,29.528499999999894,13.119000000000014,Thursday,2024-07-25,1,60,3.0,0.7702384351532057,1.0588228971840983,13.8906975881582
h02_r15_t3,1721865600000000000,-1,1721874970000000000,1721904955000000000,5991,2374.6465,2380.7635,2380.7635,2356.2954999999993,6.117000000000189,0.2574480863530708,sl,-6.117000000000189,6.117000000000189,-12.374000000000379,Thursday,2024-07-25,2,15,3.0,0.7702384351532057,1.0588228971840983,-13.101874529756433
h05_r60_t2,1721865600000000000,1,1721887520000000000,1721891335000000000,763,2377.933,2369.112,2369.112,2395.575,8.820999999999913,0.37120030971933415,sl,-8.820999999999913,8.820999999999913,-17.781999999999826,Thursday,2024-07-25,5,60,2.0,0.7702384351532057,1.0588228971840983,-18.82798875772745
h06_r30_t3,1721865600000000000,-1,1721889375000000000,1721904705000000000,3062,2373.0415000000003,2378.8065,2378.8065,2355.7465000000007,5.764999999999873,0.24289771709851926,sl,-5.764999999999873,5.764999999999873,-11.669999999999746,Thursday,2024-07-25,6,30,3.0,0.7702384351532057,1.0588228971840983,-12.356463210138157
h13_r60_t2,1721865600000000000,-1,1721916500000000000,1721951995000000000,6306,2362.127,2363.917,2376.428,2333.525,14.30099999999993,0.6047032900958401,session_end,-1.7899999999999636,14.30099999999993,-3.7199999999999274,Thursday,2024-07-25,13,60,2.0,0.7702384351532057,1.0588228971840983,-3.9388211775247686
h01_r60_t3,1721952000000000000,1,1721959200000000000,1722027475000000000,13617,2374.0405,2387.178,2355.932,2428.366000000001,18.108500000000276,0.7629247675330411,session_end,13.137499999999818,18.108500000000276,26.134999999999636,Friday,2024-07-26,1,60,3.0,0.7990078292120255,1.0206984983310463,26.675955253881522
h02_r15_t3,1721952000000000000,1,1721961170000000000,1721967385000000000,1242,2374.239,2370.625,2370.625,2385.081,3.6140000000000327,0.15240096888895022,sl,-3.6140000000000327,3.6140000000000327,-7.368000000000065,Friday,2024-07-26,2,15,3.0,0.7990078292120255,1.0206984983310463,-7.520506535703216
h05_r60_t2,1721952000000000000,-1,1721974705000000000,1721990505000000000,3155,2368.2385,2375.3424999999997,2375.3424999999997,2354.0305000000003,7.1039999999998145,0.2991937688180546,sl,-7.1039999999998145,7.1039999999998145,-14.34799999999963,Friday,2024-07-26,5,60,2.0,0.7990078292120255,1.0206984983310463,-14.644982054053473
h06_r30_t3,1721952000000000000,1,1721985045000000000,1722027475000000000,8456,2374.5159999999996,2387.178,2365.3285,2402.0784999999983,9.187499999999545,0.38801824984445665,session_end,12.662000000000262,9.187499999999545,25.184000000000523,Friday,2024-07-26,6,30,3.0,0.7990078292120255,1.0206984983310463,25.705270981969605
h13_r60_t2,1721952000000000000,1,1722002440000000000,1722027475000000000,4986,2383.295,2387.178,2374.0344999999998,2401.8160000000007,9.26050000000032,0.3888080548618146,session_end,3.882999999999811,9.26050000000032,7.625999999999622,Friday,2024-07-26,13,60,2.0,0.7990078292120255,1.0206984983310463,7.783846748272174
h02_r15_t3,1722211200000000000,1,1722220565000000000,1722231635000000000,2210,2394.3050000000003,2390.9835000000003,2390.9835000000003,2404.2695000000003,3.3215000000000146,0.13880974664661583,sl,-3.3215000000000146,3.3215000000000146,-6.783000000000029,Monday,2024-07-29,2,15,3.0,0.8096076691605962,1.007334938263399,-6.832752886240664
h05_r60_t2,1722211200000000000,-1,1722236620000000000,1722259540000000000,4584,2390.3085,2396.3525,2396.3525,2378.2205000000004,6.043999999999869,0.25258245078528185,sl,-6.043999999999869,6.043999999999869,-12.227999999999739,Monday,2024-07-29,5,60,2.0,0.8096076691605962,1.007334938263399,-12.31769162508458
h06_r30_t3,1722211200000000000,-1,1722234635000000000,1722258670000000000,4806,2391.9494999999997,2395.5299999999997,2395.5299999999997,2381.2079999999996,3.580500000000029,0.14965695516122257,sl,-3.580500000000029,3.580500000000029,-7.301000000000058,Monday,2024-07-29,6,30,3.0,0.8096076691605962,1.007334938263399,-7.354552384261134
h13_r60_t2,1722211200000000000,-1,1722262550000000000,1722266100000000000,710,2389.889,2375.9140000000007,2396.8765,2375.9140000000007,6.987499999999727,0.29212677068538595,tp,13.974999999999454,6.987499999999727,27.809999999998908,Monday,2024-07-29,13,60,2.0,0.8096076691605962,1.007334938263399,28.013984633104023
h01_r60_t3,1722297600000000000,1,1722307520000000000,1722358805000000000,10249,2382.5150000000003,2400.377000000002,2376.5609999999997,2400.377000000002,5.954000000000633,0.25018068137891963,tp,17.8620000000019,5.954000000000633,35.5840000000038,Tuesday,2024-07-30,1,60,3.0,0.8134247203333631,1.0026079501213474,35.676801297121834
h02_r15_t3,1722297600000000000,1,1722305930000000000,1722306605000000000,135,2380.882,2378.8109999999997,2378.8109999999997,2387.095000000001,2.0710000000003674,0.08701656907241083,sl,-2.0710000000003674,2.0710000000003674,-4.2820000000007346,Tuesday,2024-07-30,2,15,3.0,0.8134247203333631,1.0026079501213474,-4.293167242420346
h05_r60_t2,1722297600000000000,1,1722319275000000000,1722341525000000000,4448,2389.9300000000003,2386.096,2386.096,2397.598000000001,3.8340000000002874,0.16049949922399234,sl,-3.8340000000002874,3.8340000000002874,-7.8080000000005745,Tuesday,2024-07-30,5,60,2.0,0.8134247203333631,1.0026079501213474,-7.8283628745480565
h06_r30_t3,1722297600000000000,1,1722322505000000000,1722340625000000000,3622,2390.384,2387.8239999999996,2387.8239999999996,2398.064000000001,2.5600000000004,0.10712388479748461,sl,-2.5600000000004,2.5600000000004,-5.2600000000008,Tuesday,2024-07-30,6,30,3.0,0.8134247203333631,1.0026079501213474,-5.273717817639089
h13_r60_t2,1722297600000000000,-1,1722353230000000000,1722358530000000000,1060,2385.855,2397.8885,2397.8885,2361.788,12.033500000000004,0.5026121547478232,sl,-12.033500000000004,12.033500000000004,-24.207000000000008,Tuesday,2024-07-30,13,60,2.0,0.8134247203333631,1.0026079501213474,-24.270130648587465
h01_r60_t3,1722384000000000000,1,1722395520000000000,1722453525000000000,11594,2412.325,2437.3975,2403.9674999999997,2437.3975,8.357500000000073,0.34689621794919995,tp,25.07250000000022,8.357500000000073,50.005000000000436,Wednesday,2024-07-31,1,60,3.0,0.8187765934086298,0.9960544768827385,49.807704116521776
h02_r15_t3,1722384000000000000,-1,1722393605000000000,1722395025000000000,283,2404.411,2409.4845,2409.4845,2389.1905,5.073499999999967,0.21091731467566158,sl,-5.073499999999967,5.073499999999967,-10.286999999999935,Wednesday,2024-07-31,2,15,3.0,0.8187765934086298,0.9960544768827385,-10.246412403692666
h05_r60_t2,1722384000000000000,-1,1722405600000000000,1722407170000000000,314,2417.386,2422.2745,2422.2745,2407.609,4.888500000000022,0.20218099883245064,sl,-4.888500000000022,4.888500000000022,-9.917000000000044,Wednesday,2024-07-31,5,60,2.0,0.8187765934086298,0.9960544768827385,-9.877872247246161
h06_r30_t3,1722384000000000000,1,1722407400000000000,1722411105000000000,738,2423.9445,2416.508,2416.508,2446.254000000001,7.436500000000251,0.30680623844165833,sl,-7.436500000000251,7.436500000000251,-15.013000000000503,Wednesday,2024-07-31,6,30,3.0,0.8187765934086298,0.9960544768827385,-14.953765861441054
