,ORIGINAL,ORIGINAL,TUNED,TUNED
,close,trough,close,trough
xt,,,,
2026-07-15,-10260.900000000043,-10260.900000000043,-9849.800000000027,-9849.800000000027
2026-07-16,-3737.0999999999694,-4398.4000000000015,3810.0000000001055,-4538.599999999977
2026-07-17,753.3000000000138,-5579.3999999999505,-6055.399999999956,-7391.299999999965
2026-07-20,1962.100000000095,-876.3999999999633,-5594.599999999984,-5594.599999999984
2026-07-21,3398.500000000098,-2073.5999999998894,11188.600000000157,-1936.199999999868
2026-07-22,-1308.1999999999935,-1331.9999999999636,-3870.7000000000553,-7136.100000000042
2026-07-23,7253.79999999995,-2315.2000000000917,9682.800000000005,-3714.80000000001
2026-07-24,-1992.0999999999876,-3403.5000000000073,-1944.799999999963,-5053.500000000011
2026-07-27,1146.5999999998476,-2491.400000000018,2367.1999999999807,-2491.400000000018
2026-07-28,-2271.599999999995,-3763.8999999999887,-23.09999999995307,-3885.3999999999614
2026-07-29,-3752.800000000121,-6314.800000000081,-3838.600000000064,-8143.800000000003
2026-07-30,6751.299999999896,-1411.399999999987,-1926.3000000001048,-5453.000000000075
2026-07-31,12725.199999999853,-593.7000000000771,18228.899999999863,-1848.900000000016
