,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL
,none,none,none,real,real,real,fomc_wed,fomc_wed,fomc_wed,fomc_all,fomc_all,fomc_all,am_all,am_all,am_all,all_all,all_all,all_all,none,none,none,real,real,real,fomc_wed,fomc_wed,fomc_wed,fomc_all,fomc_all,fomc_all,am_all,am_all,am_all,all_all,all_all,all_all
,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades
xt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,7644.149999999998,-2044.9000000000196,6.0,7644.149999999998,-2044.9000000000196,6.0,8226.150000000014,-2044.9000000000196,6.0,8226.150000000014,-2044.9000000000196,6.0,7644.149999999998,-2044.9000000000196,6.0,8226.150000000014,-2044.9000000000196,6.0,6912.3500000002205,-1650.4000000000033,7.0,6912.3500000002205,-1650.4000000000033,7.0,6330.350000000204,-1650.4000000000033,7.0,6330.350000000204,-1650.4000000000033,7.0,5287.400000000214,-1650.4000000000033,6.0,5287.400000000214,-1650.4000000000033,6.0
2024-11-07,5574.550000000143,-179.99999999987813,6.0,4217.250000000156,-179.99999999987813,6.0,5574.550000000143,-179.99999999987813,6.0,4217.250000000156,-179.99999999987813,6.0,5531.000000000138,-179.99999999987813,6.0,4173.700000000152,-179.99999999987813,6.0,6211.750000000235,-1281.1000000000568,7.0,4854.450000000248,-1281.1000000000568,7.0,6211.750000000235,-1281.1000000000568,7.0,4854.450000000248,-1281.1000000000568,7.0,6211.750000000235,-1281.1000000000568,7.0,4854.450000000248,-1281.1000000000568,7.0
2024-11-08,2146.050000000083,-294.30000000000473,7.0,2146.050000000083,-294.30000000000473,7.0,2146.050000000083,-294.30000000000473,7.0,2049.250000000098,-294.30000000000473,7.0,1981.8500000000095,-294.30000000000473,7.0,1933.450000000017,-294.30000000000473,7.0,966.800000000143,-1614.499999999809,8.0,966.800000000143,-1614.499999999809,8.0,966.800000000143,-1614.499999999809,8.0,870.0000000001583,-1614.499999999809,8.0,127.15000000011423,-1005.1999999998534,8.0,78.75000000012187,-1005.1999999998534,8.0
2024-11-11,3027.3500000002587,-613.1999999998043,6.0,3027.3500000002587,-613.1999999998043,6.0,3027.3500000002587,-613.1999999998043,6.0,3255.850000000244,-613.1999999998043,6.0,560.1000000002005,-613.1999999998043,6.0,788.6000000001859,-613.1999999998043,6.0,5967.100000000068,-1429.9999999999363,8.0,5967.100000000068,-1429.9999999999363,8.0,5967.100000000068,-1429.9999999999363,8.0,5967.100000000068,-1429.9999999999363,8.0,1639.3500000000367,-1429.9999999999363,7.0,1639.3500000000367,-1429.9999999999363,7.0
2024-11-12,5719.299999999726,-312.7000000000244,7.0,5719.299999999726,-312.7000000000244,7.0,5719.299999999726,-312.7000000000244,7.0,5587.899999999696,-312.7000000000244,7.0,4435.999999999718,-312.7000000000244,7.0,4370.299999999703,-312.7000000000244,7.0,1108.149999999836,-607.2000000000244,8.0,1108.149999999836,-607.2000000000244,8.0,1108.149999999836,-607.2000000000244,8.0,1042.4499999998206,-607.2000000000244,8.0,-175.15000000017244,-607.2000000000244,8.0,-175.15000000017244,-607.2000000000244,8.0
2024-11-13,-93.65000000004693,-2788.000000000049,7.0,789.8999999999214,-1904.4500000000808,7.0,-1065.4500000000317,-2788.000000000049,7.0,-1065.4500000000317,-2788.000000000049,7.0,789.8999999999214,-1904.4500000000808,7.0,-181.9000000000633,-1904.4500000000808,7.0,-1795.1000000000531,-1795.1000000000531,8.0,-519.0500000000375,-1598.4500000000862,7.0,-1795.1000000000531,-1795.1000000000531,8.0,-1795.1000000000531,-1795.1000000000531,8.0,-519.0500000000375,-1598.4500000000862,7.0,-519.0500000000375,-1598.4500000000862,7.0
2024-11-14,-290.34999999987485,-577.8000000000084,7.0,-290.34999999987485,-577.8000000000084,7.0,-290.34999999987485,-577.8000000000084,7.0,210.6500000001015,-577.8000000000084,7.0,2957.600000000117,-577.8000000000084,7.0,3458.600000000093,-577.8000000000084,7.0,-799.2000000001153,-2557.7000000000444,8.0,-799.2000000001153,-2557.7000000000444,8.0,-799.2000000001153,-2557.7000000000444,8.0,-799.2000000001153,-2557.7000000000444,8.0,2448.7499999998763,-782.6500000000378,8.0,2448.7499999998763,-782.6500000000378,8.0
2024-11-15,-3046.8999999999814,-3046.8999999999814,7.0,-3046.8999999999814,-3046.8999999999814,7.0,-3046.8999999999814,-3046.8999999999814,7.0,-2492.0999999999585,-2850.449999999948,7.0,-1797.5999999999422,-1797.5999999999422,7.0,-1797.5999999999422,-1797.5999999999422,7.0,-3801.250000000078,-3801.250000000078,8.0,-3801.250000000078,-3801.250000000078,8.0,-3801.250000000078,-3801.250000000078,8.0,-3246.4500000000553,-3604.8000000000447,8.0,-1832.1500000000688,-2020.5000000000473,7.0,-1832.1500000000688,-2020.5000000000473,7.0
2024-11-18,2575.6500000001397,-1976.9999999999945,6.0,2575.6500000001397,-1976.9999999999945,6.0,2575.6500000001397,-1976.9999999999945,6.0,2459.1500000001433,-1976.9999999999945,6.0,897.2499999999018,-1976.9999999999945,6.0,780.7499999999054,-1976.9999999999945,6.0,2350.70000000003,-1497.0000000000055,7.0,2350.70000000003,-1497.0000000000055,7.0,2350.70000000003,-1497.0000000000055,7.0,2117.700000000037,-1497.0000000000055,7.0,-247.40000000000873,-1497.0000000000055,6.0,-363.9000000000051,-1497.0000000000055,6.0
2024-11-19,1343.700000000059,-373.5999999999676,7.0,1343.700000000059,-373.5999999999676,7.0,1343.700000000059,-373.5999999999676,7.0,1343.7000000001044,-373.5999999999676,7.0,1248.2000000000662,-373.5999999999676,7.0,1506.8000000000902,-373.5999999999676,7.0,1414.9499999999935,-917.3000000000484,8.0,1414.9499999999935,-917.3000000000484,8.0,1414.9499999999935,-917.3000000000484,8.0,1932.1500000000415,-917.3000000000484,8.0,1414.9499999999935,-917.3000000000484,8.0,1932.1500000000415,-917.3000000000484,8.0
2024-11-20,1346.950000000039,-1027.2000000000062,7.0,1346.950000000039,-1027.2000000000062,7.0,1144.7500000000455,-1027.2000000000062,7.0,1144.7500000000455,-1027.2000000000062,7.0,1346.950000000039,-1027.2000000000062,7.0,1144.7500000000455,-1027.2000000000062,7.0,1823.7500000001492,-589.2000000000244,8.0,1823.7500000001492,-589.2000000000244,8.0,1621.5500000001557,-589.2000000000244,8.0,1621.5500000001557,-589.2000000000244,8.0,1823.7500000001492,-589.2000000000244,8.0,1621.5500000001557,-589.2000000000244,8.0
2024-11-21,-1585.6999999999734,-2391.2000000000517,7.0,-1585.6999999999734,-2391.2000000000517,7.0,-1585.6999999999734,-2391.2000000000517,7.0,-1379.5999999999585,-2391.2000000000517,7.0,-2136.2999999999593,-2391.2000000000517,7.0,-2136.2999999999593,-2391.2000000000517,7.0,144.80000000005566,-1146.2999999999702,7.0,144.80000000005566,-1146.2999999999702,7.0,144.80000000005566,-1146.2999999999702,7.0,557.0000000000855,-1146.2999999999702,7.0,-405.79999999993015,-1146.2999999999702,7.0,-199.69999999991524,-1146.2999999999702,7.0
2024-11-22,11029.500000000213,0.0,7.0,11029.500000000213,0.0,7.0,11029.500000000213,0.0,7.0,9960.650000000101,0.0,7.0,9045.400000000132,0.0,7.0,8684.40000000012,0.0,7.0,1690.000000000231,0.0,8.0,1690.000000000231,0.0,8.0,1690.000000000231,0.0,8.0,1690.000000000231,0.0,8.0,2898.550000000245,0.0,8.0,2898.550000000245,0.0,8.0
2024-11-25,8711.249999999814,-582.4000000000779,7.0,8711.249999999814,-582.4000000000779,7.0,8711.249999999814,-582.4000000000779,7.0,9392.34999999983,-582.4000000000779,7.0,6881.450000000019,0.0,7.0,7562.550000000034,0.0,7.0,5865.400000000085,-2835.7999999998283,8.0,5865.400000000085,-2835.7999999998283,8.0,5865.400000000085,-2835.7999999998283,8.0,5865.400000000085,-2835.7999999998283,8.0,11224.150000000094,0.0,8.0,11224.150000000094,0.0,8.0
2024-11-26,-3230.050000000021,-4028.2999999999993,6.0,-4090.6500000000433,-4090.6500000000433,6.0,-3230.050000000021,-4028.2999999999993,6.0,-4090.6500000000433,-4090.6500000000433,6.0,-2914.3500000000513,-4028.2999999999993,6.0,-2914.3500000000513,-4028.2999999999993,6.0,-1352.7499999998836,-2030.399999999836,8.0,-492.14999999990687,-2030.399999999836,8.0,-1352.7499999998836,-2030.399999999836,8.0,-492.14999999990687,-2030.399999999836,8.0,-1352.7499999998836,-2030.399999999836,8.0,-492.14999999990687,-2030.399999999836,8.0
2024-11-27,1478.100000000064,-604.0999999999549,7.0,1478.100000000064,-604.0999999999549,7.0,1478.100000000064,-604.0999999999549,7.0,1478.100000000064,-604.0999999999549,7.0,4179.200000000015,-604.0999999999549,7.0,3916.2000000000044,-604.0999999999549,7.0,2656.0499999998174,-391.19999999996435,8.0,2656.0499999998174,-391.19999999996435,8.0,2393.0499999998065,-391.19999999996435,8.0,2393.0499999998065,-391.19999999996435,8.0,4266.849999999789,-391.19999999996435,8.0,4003.8499999997784,-391.19999999996435,8.0
2024-11-28,5089.8999999999505,0.0,6.0,5089.8999999999505,0.0,6.0,5089.8999999999505,0.0,6.0,5089.8999999999505,0.0,6.0,5656.799999999983,0.0,6.0,5656.799999999983,0.0,6.0,1755.1499999999814,-538.6000000000095,7.0,1755.1499999999814,-538.6000000000095,7.0,1755.1499999999814,-538.6000000000095,7.0,1755.1499999999814,-538.6000000000095,7.0,2322.050000000014,-538.6000000000095,7.0,2322.050000000014,-538.6000000000095,7.0
2024-11-29,-1143.5999999999458,-1802.5499999999993,7.0,-1143.5999999999458,-1802.5499999999993,7.0,-1143.5999999999458,-1453.1999999999662,7.0,-1143.5999999999458,-1453.1999999999662,7.0,-520.8999999999596,-1453.1999999999662,7.0,-520.8999999999596,-1587.1999999999025,7.0,679.5500000001484,-945.199999999928,8.0,679.5500000001484,-945.199999999928,8.0,679.5500000001484,-945.199999999928,8.0,679.5500000001484,-945.199999999928,8.0,1302.2500000001346,-945.199999999928,8.0,1302.2500000001346,-945.199999999928,8.0
2024-12-02,-3733.74999999994,-4079.4999999999545,7.0,-3733.74999999994,-4079.4999999999545,7.0,-3733.74999999994,-4079.4999999999545,7.0,-3537.349999999946,-4079.4999999999545,7.0,-3415.9999999999163,-4056.4000000000106,7.0,-3219.599999999922,-4056.4000000000106,7.0,-1691.949999999957,-2987.899999999954,8.0,-1691.949999999957,-2987.899999999954,8.0,-1691.949999999957,-2987.899999999954,8.0,-1495.549999999963,-2987.899999999954,8.0,-1691.949999999957,-2987.899999999954,8.0,-1495.549999999963,-2987.899999999954,8.0
2024-12-03,-688.3499999998021,-1762.9999999998709,6.0,-688.3499999998021,-1762.9999999998709,6.0,-688.3499999998021,-1762.9999999998709,6.0,-858.0499999998137,-1762.9999999998709,6.0,-248.69999999990978,-867.899999999885,6.0,-418.3999999999214,-867.899999999885,6.0,-2345.649999999954,-2345.649999999954,7.0,-2345.649999999954,-2345.649999999954,7.0,-2345.649999999954,-2345.649999999954,7.0,-2345.649999999954,-2345.649999999954,7.0,-2522.2500000000073,-2522.2500000000073,7.0,-2522.2500000000073,-2522.2500000000073,7.0
2024-12-04,-1653.9500000000535,-2483.7000000000535,7.0,-1653.9500000000535,-2483.7000000000535,7.0,-1544.7500000000437,-2483.7000000000535,7.0,-1544.7500000000437,-2483.7000000000535,7.0,-1653.9500000000535,-2483.7000000000535,7.0,-1544.7500000000437,-2483.7000000000535,7.0,-401.3000000000429,-1721.3000000000284,8.0,-401.3000000000429,-1721.3000000000284,8.0,-292.1000000000331,-1721.3000000000284,8.0,-292.1000000000331,-1721.3000000000284,8.0,-401.3000000000429,-1721.3000000000284,8.0,-292.1000000000331,-1721.3000000000284,8.0
2024-12-05,-289.75000000002547,-2364.8499999999876,7.0,-289.75000000002547,-2364.8499999999876,7.0,-289.75000000002547,-2364.8499999999876,7.0,325.04999999998836,-2364.8499999999876,7.0,-1996.7499999999964,-2736.499999999971,7.0,-1689.3499999999894,-2736.499999999971,7.0,2249.249999999887,-1949.0000000000327,8.0,2249.249999999887,-1949.0000000000327,8.0,2249.249999999887,-1949.0000000000327,8.0,2556.649999999894,-1949.0000000000327,8.0,-118.80000000006112,-2320.650000000016,8.0,188.5999999999458,-2320.650000000016,8.0
2024-12-06,-2000.2499999999818,-2732.4999999999745,7.0,-1206.049999999981,-2366.4000000000015,7.0,-2000.2499999999818,-2366.4000000000015,7.0,-864.1500000000397,-2366.4000000000015,7.0,-1206.049999999981,-2366.4000000000015,7.0,-827.3500000000004,-2366.4000000000015,7.0,-851.8999999998014,-851.8999999998014,8.0,-454.799999999801,-454.799999999801,8.0,-851.8999999998014,-851.8999999998014,8.0,-94.49999999983993,-485.7999999998283,8.0,-454.799999999801,-454.799999999801,8.0,-76.09999999982028,-76.09999999982028,8.0
2024-12-09,4704.7499999999745,-774.1000000000276,6.0,4704.7499999999745,-774.1000000000276,6.0,4704.7499999999745,-774.1000000000276,6.0,5025.4499999999625,-774.1000000000276,6.0,3584.6999999999825,-774.1000000000276,6.0,3584.6999999999825,-774.1000000000276,6.0,4462.199999999735,-936.8999999999978,7.0,4462.199999999735,-936.8999999999978,7.0,4462.199999999735,-936.8999999999978,7.0,4462.199999999735,-936.8999999999978,7.0,2540.849999999871,-936.8999999999978,6.0,2540.849999999871,-936.8999999999978,6.0
2024-12-10,3015.600000000155,-1856.349999999955,7.0,3015.600000000155,-1856.349999999955,7.0,3015.600000000155,-1856.349999999955,7.0,2898.4000000001524,-1856.349999999955,7.0,-144.89999999998327,-1856.349999999955,7.0,-262.0999999999858,-1856.349999999955,7.0,4168.899999999934,-503.59999999992397,8.0,4168.899999999934,-503.59999999992397,8.0,4168.899999999934,-503.59999999992397,8.0,4168.899999999934,-503.59999999992397,8.0,2342.349999999891,-503.59999999992397,8.0,2342.349999999891,-503.59999999992397,8.0
2024-12-11,1331.4999999998927,-2277.200000000139,7.0,-1275.1000000001332,-2419.750000000151,7.0,605.8999999998614,-2277.200000000139,7.0,605.8999999998614,-2277.200000000139,7.0,-1275.1000000001332,-2419.750000000151,7.0,-1637.9000000001488,-2419.750000000151,7.0,3254.650000000078,-1437.0999999999567,8.0,-1579.6499999999687,-1579.6499999999687,7.0,2891.850000000062,-1437.0999999999567,8.0,2891.850000000062,-1437.0999999999567,8.0,-1579.6499999999687,-1579.6499999999687,7.0,-1579.6499999999687,-1579.6499999999687,7.0
2024-12-12,-3314.2999999999956,-3314.2999999999956,6.0,-3314.2999999999956,-3314.2999999999956,6.0,-3314.2999999999956,-3314.2999999999956,6.0,-3688.399999999994,-3688.399999999994,6.0,-3314.2999999999956,-3314.2999999999956,6.0,-3688.399999999994,-3688.399999999994,6.0,-1981.0500000001175,-2830.700000000108,7.0,-1981.0500000001175,-2830.700000000108,7.0,-1981.0500000001175,-2830.700000000108,7.0,-2355.150000000116,-2830.700000000108,7.0,1126.1499999998941,-2046.9000000001051,7.0,752.0499999998956,-2046.9000000001051,7.0
2024-12-13,1599.6000000001695,-2134.8999999999505,7.0,1599.6000000001695,-2134.8999999999505,7.0,1599.6000000001695,-2134.8999999999505,7.0,1599.6000000001695,-2134.8999999999505,7.0,272.3999999999942,-2134.8999999999505,7.0,272.3999999999942,-2134.8999999999505,7.0,4763.700000000103,-897.800000000032,8.0,4763.700000000103,-897.800000000032,8.0,4763.700000000103,-897.800000000032,8.0,4210.000000000122,-897.800000000032,8.0,1793.5499999999374,-897.800000000032,7.0,1793.5499999999374,-897.800000000032,7.0
2024-12-16,-1153.0000000000127,-1374.0000000000036,6.0,-1153.0000000000127,-1374.0000000000036,6.0,-1153.0000000000127,-1374.0000000000036,6.0,-1153.0000000000127,-1374.0000000000036,6.0,762.549999999972,-976.1000000000386,6.0,515.2499999999764,-976.1000000000386,6.0,1843.5999999998567,-452.24999999993815,7.0,1843.5999999998567,-452.24999999993815,7.0,1843.5999999998567,-452.24999999993815,7.0,1596.299999999861,-452.24999999993815,7.0,1843.5999999998567,-452.24999999993815,7.0,1596.299999999861,-452.24999999993815,7.0
2024-12-17,-1003.9500000000535,-2748.0999999999403,7.0,-1003.9500000000535,-2748.0999999999403,7.0,-1003.9500000000535,-2748.0999999999403,7.0,-906.3500000000422,-2748.0999999999403,7.0,-1003.9500000000535,-2748.0999999999403,7.0,-906.3500000000422,-2748.0999999999403,7.0,-2461.2499999999327,-3015.4999999999054,8.0,-2461.2499999999327,-3015.4999999999054,8.0,-2461.2499999999327,-3015.4999999999054,8.0,-2363.6499999999214,-3015.4999999999054,8.0,-1992.349999999964,-2546.5999999999367,7.0,-1894.7499999999527,-2546.5999999999367,7.0
2024-12-18,3114.599999999724,-1645.8000000000338,7.0,755.9499999997352,-1645.8000000000338,7.0,755.9499999997352,-1645.8000000000338,7.0,755.9499999997352,-1645.8000000000338,7.0,980.9000000000433,-1645.8000000000338,7.0,-1377.7499999999454,-1645.8000000000338,7.0,3616.3999999996067,-1002.6000000000095,8.0,1795.2999999997646,-1002.6000000000095,8.0,1795.2999999997646,-1002.6000000000095,8.0,1795.2999999997646,-1002.6000000000095,8.0,2655.3499999997202,-1002.6000000000095,8.0,834.2499999998781,-1002.6000000000095,8.0
2024-12-19,-912.7499999999072,-1668.650000000067,6.0,-912.7499999999072,-1668.650000000067,6.0,-912.7499999999072,-1668.650000000067,6.0,-639.3999999999251,-1668.650000000067,6.0,-912.7499999999072,-1668.650000000067,6.0,-639.3999999999251,-1668.650000000067,6.0,-1651.049999999963,-2309.399999999998,7.0,-1651.049999999963,-2309.399999999998,7.0,-1651.049999999963,-2309.399999999998,7.0,-2072.349999999982,-2309.399999999998,7.0,-2309.399999999998,-2309.399999999998,6.0,-2309.399999999998,-2309.399999999998,6.0
2024-12-20,7181.699999999888,-860.3000000000193,7.0,7181.699999999888,-860.3000000000193,7.0,7181.699999999888,-860.3000000000193,7.0,8207.89999999986,-860.3000000000193,7.0,-970.5499999999793,-1285.100000000004,7.0,-457.44999999999345,-1285.100000000004,7.0,4305.250000000018,-1688.6999999999516,8.0,4305.250000000018,-1688.6999999999516,8.0,4305.250000000018,-1688.6999999999516,8.0,4818.350000000004,-1688.6999999999516,8.0,-209.75000000000728,-1522.1499999999578,7.0,-209.75000000000728,-1522.1499999999578,7.0
2024-12-23,-3572.599999999942,-3617.749999999971,7.0,-3572.599999999942,-3617.749999999971,7.0,-3572.599999999942,-3617.749999999971,7.0,-3267.199999999979,-3617.749999999971,7.0,-3572.599999999942,-3617.749999999971,7.0,-3267.199999999979,-3617.749999999971,7.0,-2219.550000000032,-2810.8500000000495,8.0,-2219.550000000032,-2810.8500000000495,8.0,-2219.550000000032,-2810.8500000000495,8.0,-2219.550000000032,-2810.8500000000495,8.0,-2219.550000000032,-2810.8500000000495,8.0,-2219.550000000032,-2810.8500000000495,8.0
2024-12-24,-2691.1000000001186,-2691.1000000001186,7.0,-2691.1000000001186,-2691.1000000001186,7.0,-2691.1000000001186,-2691.1000000001186,7.0,-2691.1000000001186,-2691.1000000001186,7.0,-2691.1000000001186,-2691.1000000001186,7.0,-2691.1000000001186,-2691.1000000001186,7.0,-1967.750000000029,-1967.750000000029,8.0,-1967.750000000029,-1967.750000000029,8.0,-1967.750000000029,-1967.750000000029,8.0,-1967.750000000029,-1967.750000000029,8.0,-1739.650000000005,-1739.650000000005,7.0,-1739.650000000005,-1739.650000000005,7.0
2024-12-26,1180.899999999816,-1041.6000000001332,7.0,1180.899999999816,-1041.6000000001332,7.0,1180.899999999816,-1041.6000000001332,7.0,1363.2999999997774,-1041.6000000001332,7.0,-184.15000000024884,-1046.9500000001608,7.0,-92.95000000026812,-1041.6000000001332,7.0,176.0499999998283,-539.5000000000691,7.0,176.0499999998283,-539.5000000000691,7.0,176.0499999998283,-539.5000000000691,7.0,267.249999999809,-539.5000000000691,7.0,27.44999999986976,-544.8500000000968,6.0,27.44999999986976,-544.8500000000968,6.0
2024-12-27,-2066.649999999958,-2195.9999999999964,7.0,-2066.649999999958,-2195.9999999999964,7.0,-2066.649999999958,-2195.9999999999964,7.0,-2253.1499999999814,-2253.1499999999814,7.0,-2066.649999999958,-2195.9999999999964,7.0,-2253.1499999999814,-2253.1499999999814,7.0,-2001.700000000079,-2001.700000000079,8.0,-2001.700000000079,-2001.700000000079,8.0,-2001.700000000079,-2001.700000000079,8.0,-1815.2000000000553,-1900.9500000000335,8.0,-1900.9500000000335,-1900.9500000000335,7.0,-1900.9500000000335,-1900.9500000000335,7.0
2024-12-30,1757.1499999997523,-1586.4000000000287,7.0,1757.1499999997523,-1586.4000000000287,7.0,1757.1499999997523,-1586.4000000000287,7.0,1828.149999999756,-1586.4000000000287,7.0,-1839.9000000000106,-1839.9000000000106,7.0,-1768.900000000007,-1768.900000000007,7.0,2291.199999999657,-1317.0000000000782,8.0,2291.199999999657,-1317.0000000000782,8.0,2291.199999999657,-1317.0000000000782,8.0,2291.199999999657,-1317.0000000000782,8.0,-1272.350000000164,-1317.0000000000782,7.0,-1272.350000000164,-1317.0000000000782,7.0
2024-12-31,2391.45000000001,-1450.900000000027,7.0,2391.45000000001,-1450.900000000027,7.0,2391.45000000001,-1450.900000000027,7.0,2546.8500000000186,-1450.900000000027,7.0,-294.6499999999778,-1450.900000000027,7.0,-139.24999999996908,-1450.900000000027,7.0,3394.6500000002234,-174.59999999979118,8.0,3394.6500000002234,-174.59999999979118,8.0,3394.6500000002234,-174.59999999979118,8.0,3550.050000000232,-174.59999999979118,8.0,1264.3000000002248,0.0,8.0,1419.7000000002336,0.0,8.0
