,ORIGINAL,ORIGINAL,TUNED,TUNED
,close,trough,close,trough
xt,,,,
2024-07-08,5053.100000000062,-698.6500000000124,8768.750000000133,-750.0500000000047
2024-07-09,-2533.649999999967,-2533.649999999967,-2426.29999999995,-2426.29999999995
2024-07-10,-779.5000000000309,-1412.049999999981,-48.99999999993633,-980.4999999999618
2024-07-11,-991.0499999999283,-991.0499999999283,1310.3999999999778,-687.3500000000095
2024-07-12,69.14999999987597,-733.4000000000724,765.0999999999804,-910.7000000000371
2024-07-15,-180.89999999995234,-2641.2999999999665,-3765.450000000059,-3765.450000000059
2024-07-16,6785.600000000044,-1079.949999999977,6339.300000000045,-535.3499999999822
2024-07-17,-1978.3500000000693,-2413.5500000000266,-4919.7500000000255,-5073.150000000007
2024-07-18,-3865.6499999999833,-3865.6499999999833,-179.00000000009095,-1697.7000000000971
2024-07-19,3922.800000000048,-394.4999999999818,5666.600000000033,-706.7999999999956
2024-07-22,167.14999999987776,-2246.0999999999603,-566.2499999999945,-2603.549999999941
2024-07-23,1143.2000000000462,-120.0,-892.9000000000578,-2741.199999999972
2024-07-24,-2966.549999999803,-2966.549999999803,-1245.7499999999563,-3292.4999999999472
2024-07-25,-2614.500000000022,-3674.55000000001,-3780.550000000043,-3810.950000000039
2024-07-26,1411.3000000000502,-2247.150000000038,-387.3499999999276,-2371.249999999971
2024-07-29,577.7999999999756,-1556.149999999925,-2666.8999999999705,-2666.8999999999705
2024-07-30,-786.0999999997839,-2565.299999999974,1934.6500000003707,-1202.800000000003
2024-07-31,2311.450000000172,-1328.0999999999603,6228.999999999856,-827.4499999999935
2024-08-01,-1960.1999999999189,-2101.949999999937,-3360.300000000036,-3360.300000000036
2024-08-02,-1639.6500000001888,-1639.6500000001888,-6924.650000000023,-6924.650000000023
2024-08-05,-179.94999999971333,-4969.499999999862,1698.650000000267,-5627.299999999914
2024-08-06,474.0500000000102,-1258.6999999998898,-2249.0000000000528,-4215.599999999966
2024-08-07,-2544.6499999998887,-2544.6499999998887,-2852.7499999999272,-3224.649999999981
2024-08-08,7631.599999999684,-120.0,7991.44999999971,-480.3999999999287
2024-08-09,-907.3999999999851,-2451.3999999999323,-2005.700000000028,-2966.100000000042
2024-08-12,3500.7999999998665,-906.4999999999909,6219.9499999999225,-921.0999999999731
2024-08-13,-2208.2499999999764,-2703.3500000000117,-2483.799999999957,-2873.5999999999585
2024-08-14,-1995.649999999956,-2143.049999999943,-2515.8999999999687,-2515.8999999999687
2024-08-15,4062.500000000113,-120.0,1921.4500000000007,-985.8999999999869
2024-08-16,-3299.299999999972,-3299.299999999972,-1016.6999999999498,-2163.1999999999807
2024-08-19,-2601.700000000077,-2601.700000000077,-3086.600000000073,-3086.600000000073
2024-08-20,777.2999999998538,-1823.4000000001106,708.999999999829,-2351.8000000000397
2024-08-21,-2085.2000000000553,-2600.7000000000626,-160.5999999998894,-1860.7000000000044
2024-08-22,2588.699999999993,-1423.5000000000564,3399.6000000001623,-826.2999999999174
2024-08-23,-1214.5999999999058,-1296.3999999999303,2628.200000000012,-1149.599999999897
2024-08-26,-16.800000000015643,-1070.4000000000415,-716.099999999964,-1640.400000000007
2024-08-27,-549.3999999999469,-2460.999999999978,-2485.69999999991,-3097.399999999945
2024-08-28,2191.5999999998567,-293.1000000000058,3782.599999999862,-105.80000000003929
2024-08-29,12.199999999915235,-1119.6000000000058,-3026.799999999961,-3026.799999999961
2024-08-30,1952.3500000001368,-809.5500000000502,-1828.9999999999543,-2145.899999999958
2024-09-02,-2008.699999999932,-2008.699999999932,-1464.9000000000178,-1639.9999999999964
2024-09-03,-2309.900000000085,-2309.900000000085,-720.0000000000309,-1395.3000000000177
2024-09-04,-2027.4000000000124,-2027.4000000000124,1453.3000000000063,-707.7000000000262
2024-09-05,387.19999999995525,-766.1000000000095,732.4500000000589,-696.799999999901
2024-09-06,-348.39999999992506,-1256.9999999999654,-2322.499999999904,-2322.499999999904
2024-09-09,-1859.5499999999029,-3071.499999999898,181.70000000004256,-1482.0999999999367
2024-09-10,-2296.849999999928,-2296.849999999928,-1272.9499999999953,-1986.8000000000136
2024-09-11,854.9999999998328,-534.50000000002,523.2999999999429,-673.9999999999818
2024-09-12,-35.650000000146974,-1716.300000000132,-315.34999999990214,-1689.4000000000597
2024-09-13,2374.1999999999043,-627.0000000000255,4881.849999999937,-937.6499999999796
2024-09-16,-520.4500000000517,-707.1000000000313,-1639.4500000000626,-1826.1000000000422
2024-09-17,-1517.3499999999658,-2446.499999999964,-1368.699999999948,-2473.599999999933
2024-09-18,-665.1500000000178,-1622.2999999999938,-816.00000000008,-2209.4000000000124
2024-09-19,8453.599999999846,-120.0,8295.599999999828,-372.5000000000473
2024-09-20,5422.650000000089,-270.6000000000604,6342.400000000222,-356.00000000005093
2024-09-23,-1099.3000000001084,-1099.3000000001084,-3108.600000000028,-3108.600000000028
2024-09-24,203.49999999987085,-2631.6000000000367,-731.199999999948,-1751.6499999999469
2024-09-25,-4097.250000000009,-4097.250000000009,-2939.3500000000167,-2948.050000000003
2024-09-26,-455.70000000000255,-1072.299999999841,3406.200000000032,-1152.6499999999269
2024-09-27,-550.6500000000196,-3273.3500000000386,-4318.950000000044,-4318.950000000044
2024-09-30,-1758.3500000000222,-2080.100000000013,-1388.7999999999302,-2056.9999999999873
2024-10-01,1184.3499999998348,-913.8500000000167,716.4499999999371,-1364.7500000000728
2024-10-02,-1689.050000000001,-2805.450000000039,-3200.75,-3200.75
2024-10-03,461.9500000000462,-314.10000000011314,2568.3499999999603,-801.6000000000022
2024-10-04,2616.199999999886,-284.5500000000011,2180.1999999999643,-105.0
2024-10-07,-1332.4500000001772,-1728.300000000063,-2020.3000000001373,-2554.500000000044
2024-10-08,-1019.9499999998588,-3892.449999999973,-3456.250000000029,-3456.250000000029
2024-10-09,-1865.8999999998978,-2784.0999999999094,-2478.94999999999,-3228.099999999969
2024-10-10,-3396.149999999967,-3396.149999999967,-3854.2499999999145,-3854.2499999999145
2024-10-11,1674.100000000111,-1032.7999999998428,2142.6000000000804,-791.2999999998719
2024-10-14,557.6999999999534,-924.2000000000498,-1956.049999999963,-2135.349999999962
2024-10-15,3064.499999999884,-1269.1499999999887,1554.7499999999636,-1534.0499999999863
2024-10-16,-1566.9500000000662,-2110.600000000062,1198.6000000001204,-105.0
2024-10-17,-2447.100000000069,-3097.350000000046,-4528.950000000081,-4528.950000000081
2024-10-18,2081.300000000123,-1073.8999999999396,134.25000000006185,-1590.3999999999903
2024-10-21,-2910.899999999925,-2910.899999999925,-3381.199999999993,-3635.249999999971
2024-10-22,3242.2500000000346,-1008.7000000000135,4511.149999999994,-614.7000000000044
2024-10-23,-473.00000000002547,-2964.1000000000186,-1824.449999999846,-1843.099999999842
2024-10-24,518.4000000000415,-723.700000000068,3239.1499999999232,-752.7000000000153
2024-10-25,-490.0000000000328,-2754.299999999977,-2387.1499999999323,-2995.699999999917
2024-10-28,-309.05000000009386,-1376.7000000000553,-1990.3500000001093,-2939.000000000078
2024-10-29,697.6499999999978,-2998.90000000006,-700.3999999999487,-2767.0000000000277
2024-10-30,-2774.150000000078,-2774.150000000078,-4280.400000000012,-4280.400000000012
2024-10-31,5289.999999999895,-1109.50000000004,4649.6499999999705,-812.2000000000698
2024-11-01,1081.450000000017,-1862.1999999999953,-2234.949999999939,-2667.999999999958
2024-11-04,-2698.400000000016,-3301.200000000012,-2881.649999999994,-3019.6000000000117
2024-11-05,-1244.6999999998989,-1777.849999999893,588.699999999877,-835.600000000104
2024-11-06,6807.3500000002205,-1755.4000000000033,7554.149999999998,-2134.90000000002
2024-11-07,6106.750000000235,-1386.1000000000568,5484.550000000143,-269.9999999998781
2024-11-08,846.800000000143,-1734.499999999809,2041.050000000083,-399.3000000000048
2024-11-11,5847.100000000068,-1549.9999999999363,2937.3500000002587,-703.1999999998043
2024-11-12,988.1499999998359,-727.2000000000244,5614.299999999726,-417.7000000000244
2024-11-13,-1915.1000000000531,-1915.1000000000531,-198.65000000004693,-2893.000000000049
2024-11-14,-919.2000000001153,-2677.7000000000444,-395.34999999987485,-682.8000000000084
2024-11-15,-3921.250000000078,-3921.250000000078,-3151.899999999981,-3151.899999999981
2024-11-18,2245.70000000003,-1602.0000000000057,2485.65000000014,-2066.9999999999945
2024-11-19,1294.9499999999937,-1037.3000000000484,1238.700000000059,-478.5999999999676
2024-11-20,1703.7500000001487,-709.2000000000244,1241.950000000039,-1132.2000000000062
2024-11-21,39.80000000005566,-1251.2999999999702,-1690.6999999999734,-2496.200000000052
2024-11-22,1570.000000000231,-120.0,10924.500000000213,-105.0
2024-11-25,5745.400000000085,-2955.7999999998283,8606.249999999814,-687.4000000000779
2024-11-26,-1472.7499999998836,-2150.399999999836,-3320.050000000021,-4118.299999999999
2024-11-27,2536.0499999998174,-511.1999999999644,1373.100000000064,-709.0999999999549
2024-11-28,1650.1499999999814,-643.6000000000095,4999.899999999951,-90.0
2024-11-29,559.5500000001484,-1065.199999999928,-1248.5999999999458,-1907.5499999999995
2024-12-02,-1811.949999999957,-3107.899999999954,-3838.74999999994,-4184.4999999999545
2024-12-03,-2450.649999999954,-2450.649999999954,-778.3499999998021,-1852.9999999998709
2024-12-04,-521.3000000000429,-1841.3000000000284,-1758.9500000000537,-2588.700000000053
2024-12-05,2129.249999999887,-2069.0000000000327,-394.75000000002547,-2469.849999999988
2024-12-06,-971.8999999998014,-971.8999999998014,-2105.249999999982,-2837.4999999999745
2024-12-09,4357.199999999735,-1041.8999999999978,4614.749999999975,-864.1000000000276
2024-12-10,4048.899999999934,-623.599999999924,2910.600000000155,-1961.349999999955
2024-12-11,3134.650000000078,-1557.0999999999567,1226.499999999893,-2382.200000000139
2024-12-12,-2086.0500000001175,-2935.700000000108,-3404.299999999996,-3404.299999999996
2024-12-13,4643.700000000103,-1017.800000000032,1494.6000000001695,-2239.8999999999505
2024-12-16,1738.599999999857,-557.2499999999382,-1243.0000000000127,-1464.0000000000036
2024-12-17,-2581.2499999999327,-3135.4999999999054,-1108.9500000000535,-2853.0999999999403
2024-12-18,3496.399999999607,-1122.6000000000095,3009.599999999724,-1750.8000000000338
2024-12-19,-1756.049999999963,-2414.399999999998,-1002.7499999999072,-1758.650000000067
2024-12-20,4185.250000000018,-1808.6999999999516,7076.699999999888,-965.3000000000193
2024-12-23,-2339.550000000032,-2930.850000000049,-3677.599999999942,-3722.749999999971
2024-12-24,-2087.750000000029,-2087.750000000029,-2796.1000000001186,-2796.1000000001186
2024-12-26,71.04999999982829,-644.5000000000691,1075.899999999816,-1146.6000000001332
2024-12-27,-2121.700000000079,-2121.700000000079,-2171.649999999958,-2300.9999999999964
2024-12-30,2171.199999999657,-1437.0000000000782,1652.1499999997525,-1691.4000000000287
2024-12-31,3274.650000000224,-294.5999999997912,2286.45000000001,-1555.900000000027
2025-01-02,4042.4499999999844,-932.9500000000098,4071.849999999855,-1313.8000000000611
2025-01-03,2322.349999999982,-1437.4999999999236,2264.050000000176,-1793.8499999999076
2025-01-06,-1193.1000000000276,-2546.849999999915,-3400.0999999999785,-3510.249999999971
2025-01-07,533.5499999998992,-1541.0500000000848,3448.8999999998177,-383.70000000002256
2025-01-08,-3265.000000000078,-3265.000000000078,-1828.9000000000706,-2090.6000000000313
2025-01-09,-538.8000000001066,-949.3500000000895,1070.199999999837,-1248.6000000001022
2025-01-10,825.1999999998352,-305.8000000001757,-570.4500000001226,-570.4500000001226
2025-01-13,-1641.0999999999383,-2110.099999999993,130.10000000017132,-2809.850000000013
2025-01-14,-764.0999999999403,-845.5000000000036,-1906.350000000024,-3024.400000000034
2025-01-15,4.500000000074579,-514.0999999999767,751.8999999998832,-914.8999999999378
2025-01-16,-569.7499999999345,-2066.199999999988,-1075.9499999999043,-2090.549999999956
